Plot Title: EC_01,,,,,,,,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)",fullrange,"Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)",Coupler Detached (LGR S/N: 20636125),Coupler Attached (LGR S/N: 20636125),Host Connected (LGR S/N: 20636125),Stopped (LGR S/N: 20636125),End Of File (LGR S/N: 20636125)
6854,10/6/2021 22:30,16.4,,9.361111111,48.85,,,,,
6855,10/6/2021 22:45,16.4,,9.327777778,48.79,,,,,
6856,10/6/2021 23:00,16.5,,9.322222222,48.78,,,,,
6857,10/6/2021 23:15,16.6,,9.288888889,48.72,,,,,
6858,10/6/2021 23:30,16.7,,9.277777778,48.7,,,,,
6859,10/6/2021 23:45,16.6,,9.25,48.65,,,,,
6860,10/7/2021 0:00,16.7,,9.222222222,48.6,,,,,
6861,10/7/2021 0:15,18.7,,9.2,48.56,,,,,
6862,10/7/2021 0:30,16.7,,9.177777778,48.52,,,,,
6863,10/7/2021 0:45,16.8,,9.161111111,48.49,,,,,
6864,10/7/2021 1:00,16.7,,9.127777778,48.43,,,,,
6865,10/7/2021 1:15,16.7,,9.122222222,48.42,,,,,
6866,10/7/2021 1:30,16.7,,9.077777778,48.34,,,,,
6867,10/7/2021 1:45,16.6,,9.061111111,48.31,,,,,
6868,10/7/2021 2:00,16.6,,9.05,48.29,,,,,
6869,10/7/2021 2:15,16.5,,9.038888889,48.27,,,,,
6870,10/7/2021 2:30,16.7,,9.022222222,48.24,,,,,
6871,10/7/2021 2:45,16.7,,9.011111111,48.22,,,,,
6872,10/7/2021 3:00,16.6,,9,48.2,,,,,
6873,10/7/2021 3:15,16.6,,9,48.2,,,,,
6874,10/7/2021 3:30,16.8,,8.972222222,48.15,,,,,
6875,10/7/2021 3:45,16.7,,8.961111111,48.13,,,,,
6876,10/7/2021 4:00,16.9,,8.927777778,48.07,,,,,
6877,10/7/2021 4:15,16.8,,8.922222222,48.06,,,,,
6878,10/7/2021 4:30,16.6,,8.911111111,48.04,,,,,
6879,10/7/2021 4:45,16.6,,8.888888889,48,,,,,
6880,10/7/2021 5:00,16.7,,8.872222222,47.97,,,,,
6881,10/7/2021 5:15,16.7,,8.85,47.93,,,,,
6882,10/7/2021 5:30,16.7,,8.838888889,47.91,,,,,
6883,10/7/2021 5:45,16.6,,8.838888889,47.91,,,,,
6884,10/7/2021 6:00,16.6,,8.827777778,47.89,,,,,
6885,10/7/2021 6:15,16.6,,8.811111111,47.86,,,,,
6886,10/7/2021 6:30,16.6,,8.788888889,47.82,,,,,
6887,10/7/2021 6:45,16.7,,8.772222222,47.79,,,,,
6888,10/7/2021 7:00,16.6,,8.788888889,47.82,,,,,
6889,10/7/2021 7:15,16.7,,8.788888889,47.82,,,,,
6890,10/7/2021 7:30,16.7,,8.8,47.84,,,,,
6891,10/7/2021 7:45,16.5,,8.8,47.84,,,,,
6892,10/7/2021 8:00,16.7,,8.811111111,47.86,,,,,
6893,10/7/2021 8:15,16.9,,8.811111111,47.86,,,,,
6894,10/7/2021 8:30,16.9,,8.827777778,47.89,,,,,
6895,10/7/2021 8:45,16.8,,8.85,47.93,,,,,
6896,10/7/2021 9:00,16.7,,8.872222222,47.97,,,,,
6897,10/7/2021 9:15,16.8,,8.911111111,48.04,,,,,
6898,10/7/2021 9:30,16.9,,8.972222222,48.15,,,,,
6899,10/7/2021 9:45,16.8,,9.022222222,48.24,,,,,
6900,10/7/2021 10:00,16.9,,9.088888889,48.36,,,,,
6901,10/7/2021 10:15,16.9,,9.161111111,48.49,,,,,
6902,10/7/2021 10:30,16.9,,9.222222222,48.6,,,,,
6903,10/7/2021 10:45,16.9,,9.3,48.74,,,,,
6904,10/7/2021 11:00,17,,9.4,48.92,,,,,
6905,10/7/2021 11:15,17,,9.538888889,49.17,,,,,
6906,10/7/2021 11:30,17.1,,9.672222222,49.41,,,,,
6907,10/7/2021 11:45,17.2,,9.788888889,49.62,,,,,
6908,10/7/2021 12:00,17.4,,9.938888889,49.89,,,,,
6909,10/7/2021 12:15,17.3,,10.02222222,50.04,,,,,
6910,10/7/2021 12:30,17.2,,10.11111111,50.2,,,,,
6911,10/7/2021 12:45,17.3,,10.18888889,50.34,,,,,
6912,10/7/2021 13:00,17.4,,10.26111111,50.47,,,,,
6913,10/7/2021 13:15,17.5,,10.33888889,50.61,,,,,
6914,10/7/2021 13:30,17.5,,10.42777778,50.77,,,,,
6915,10/7/2021 13:45,17.5,,10.52222222,50.94,,,,,
6916,10/7/2021 14:00,17.6,,10.63888889,51.15,,,,,
6917,10/7/2021 14:15,17.7,,10.72222222,51.3,,,,,
6918,10/7/2021 14:30,17.7,,10.77222222,51.39,,,,,
6919,10/7/2021 14:45,17.7,,10.8,51.44,,,,,
6920,10/7/2021 15:00,17.6,,10.8,51.44,,,,,
6921,10/7/2021 15:15,17.5,,10.77222222,51.39,,,,,
6922,10/7/2021 15:30,17.5,,10.72777778,51.31,,,,,
6923,10/7/2021 15:45,17.5,,10.71111111,51.28,,,,,
6924,10/7/2021 16:00,17.5,,10.68888889,51.24,,,,,
6925,10/7/2021 16:15,17.5,,10.67222222,51.21,,,,,
6926,10/7/2021 16:30,17.5,,10.65,51.17,,,,,
6927,10/7/2021 16:45,17.5,,10.62777778,51.13,,,,,
6928,10/7/2021 17:00,17.5,,10.58888889,51.06,,,,,
6929,10/7/2021 17:15,17.5,,10.52777778,50.95,,,,,
6930,10/7/2021 17:30,17.4,,10.47222222,50.85,,,,,
6931,10/7/2021 17:45,17.4,,10.42222222,50.76,,,,,
6932,10/7/2021 18:00,17.3,,10.35,50.63,,,,,
6933,10/7/2021 18:15,17.1,,10.27777778,50.5,,,,,
6934,10/7/2021 18:30,17.1,,10.22222222,50.4,,,,,
6935,10/7/2021 18:45,17.1,,10.16111111,50.29,,,,,
6936,10/7/2021 19:00,17.1,,10.1,50.18,,,,,
6937,10/7/2021 19:15,17.1,,10.03888889,50.07,,,,,
6938,10/7/2021 19:30,17,,9.988888889,49.98,,,,,
6939,10/7/2021 19:45,16.9,,9.95,49.91,,,,,
6940,10/7/2021 20:00,17,,9.911111111,49.84,,,,,
6941,10/7/2021 20:15,17,,9.861111111,49.75,,,,,
6942,10/7/2021 20:30,17.1,,9.822222222,49.68,,,,,
6943,10/7/2021 20:45,17,,9.777777778,49.6,,,,,
6944,10/7/2021 21:00,17,,9.738888889,49.53,,,,,
6945,10/7/2021 21:15,17,,9.711111111,49.48,,,,,
6946,10/7/2021 21:30,17,,9.688888889,49.44,,,,,
6947,10/7/2021 21:45,17.1,,9.661111111,49.39,,,,,
6948,10/7/2021 22:00,17.1,,9.622222222,49.32,,,,,
6949,10/7/2021 22:15,17.1,,9.55,49.19,,,,,
6950,10/7/2021 22:30,16.9,,9.511111111,49.12,,,,,
6951,10/7/2021 22:45,16.9,,9.461111111,49.03,,,,,
6952,10/7/2021 23:00,16.9,,9.411111111,48.94,,,,,
6953,10/7/2021 23:15,16.9,,9.361111111,48.85,,,,,
6954,10/7/2021 23:30,16.9,,9.3,48.74,,,,,
6955,10/7/2021 23:45,16.9,,9.277777778,48.7,,,,,
6956,10/8/2021 0:00,16.9,,9.222222222,48.6,,,,,
6957,10/8/2021 0:15,16.9,,9.177777778,48.52,,,,,
6958,10/8/2021 0:30,16.9,,9.161111111,48.49,,,,,
6959,10/8/2021 0:45,17.9,,9.122222222,48.42,,,,,
6960,10/8/2021 1:00,17.1,,9.077777778,48.34,,,,,
6961,10/8/2021 1:15,16.9,,9.038888889,48.27,,,,,
6962,10/8/2021 1:30,16.9,,8.977777778,48.16,,,,,
6963,10/8/2021 1:45,16.9,,8.95,48.11,,,,,
6964,10/8/2021 2:00,16.9,,8.911111111,48.04,,,,,
6965,10/8/2021 2:15,16.9,,8.838888889,47.91,,,,,
6966,10/8/2021 2:30,22.7,,8.8,47.84,,,,,
6967,10/8/2021 2:45,23.1,,8.761111111,47.77,,,,,
6968,10/8/2021 3:00,20.6,,8.722222222,47.7,,,,,
6969,10/8/2021 3:15,19.1,,8.672222222,47.61,,,,,
6970,10/8/2021 3:30,17.6,,8.638888889,47.55,,,,,
6971,10/8/2021 3:45,17.6,,8.6,47.48,,,,,
6972,10/8/2021 4:00,17.5,,8.588888889,47.46,,,,,
6973,10/8/2021 4:15,17.6,,8.527777778,47.35,,,,,
6974,10/8/2021 4:30,17.5,,8.422222222,47.16,,,,,
6975,10/8/2021 4:45,16.9,,8.35,47.03,,,,,
6976,10/8/2021 5:00,16.7,,8.3,46.94,,,,,
6977,10/8/2021 5:15,16.7,,8.261111111,46.87,,,,,
6978,10/8/2021 5:30,16.6,,8.227777778,46.81,,,,,
6979,10/8/2021 5:45,16.5,,8.188888889,46.74,,,,,
6980,10/8/2021 6:00,16.4,,8.15,46.67,,,,,
6981,10/8/2021 6:15,16.4,,8.138888889,46.65,,,,,
6982,10/8/2021 6:30,16.4,,8.122222222,46.62,,,,,
6983,10/8/2021 6:45,16.3,,8.138888889,46.65,,,,,
6984,10/8/2021 7:00,16.2,,8.161111111,46.69,,,,,
6985,10/8/2021 7:15,16.2,,8.2,46.76,,,,,
6986,10/8/2021 7:30,16.4,,8.261111111,46.87,,,,,
6987,10/8/2021 7:45,16.8,,8.388888889,47.1,,,,,
6988,10/8/2021 8:00,16.7,,8.561111111,47.41,,,,,
6989,10/8/2021 8:15,16.8,,8.672222222,47.61,,,,,
6990,10/8/2021 8:30,16.9,,8.772222222,47.79,,,,,
6991,10/8/2021 8:45,17,,8.927777778,48.07,,,,,
6992,10/8/2021 9:00,17.1,,9.127777778,48.43,,,,,
6993,10/8/2021 9:15,17.3,,9.277777778,48.7,,,,,
6994,10/8/2021 9:30,17.3,,9.377777778,48.88,,,,,
6995,10/8/2021 9:45,17.4,,9.438888889,48.99,,,,,
6996,10/8/2021 10:00,17.4,,9.477777778,49.06,,,,,
6997,10/8/2021 10:15,17.5,,9.5,49.1,,,,,
6998,10/8/2021 10:30,17.5,,9.527777778,49.15,,,,,
6999,10/8/2021 10:45,17.4,,9.572222222,49.23,,,,,
7000,10/8/2021 11:00,17.4,,9.611111111,49.3,,,,,
7001,10/8/2021 11:15,17.5,,9.661111111,49.39,,,,,
7002,10/8/2021 11:30,17.6,,9.7,49.46,,,,,
7003,10/8/2021 11:45,17.6,,9.75,49.55,,,,,
7004,10/8/2021 12:00,17.8,,9.827777778,49.69,,,,,
7005,10/8/2021 12:15,17.8,,9.9,49.82,,,,,
7006,10/8/2021 12:30,17.8,,9.977777778,49.96,,,,,
7007,10/8/2021 12:45,18,,10.06111111,50.11,,,,,
7008,10/8/2021 13:00,18.1,,10.12222222,50.22,,,,,
7009,10/8/2021 13:15,18.1,,10.22222222,50.4,,,,,
7010,10/8/2021 13:30,18.2,,10.3,50.54,,,,,
7011,10/8/2021 13:45,18.2,,10.36111111,50.65,,,,,
7012,10/8/2021 14:00,18.2,,10.42222222,50.76,,,,,
7013,10/8/2021 14:15,18.3,,10.43888889,50.79,,,,,
7014,10/8/2021 14:30,18.4,,10.46111111,50.83,,,,,
7015,10/8/2021 14:45,18.4,,10.47222222,50.85,,,,,
7016,10/8/2021 15:00,18.5,,10.47222222,50.85,,,,,
7017,10/8/2021 15:15,18.3,,10.47222222,50.85,,,,,
7018,10/8/2021 15:30,18.3,,10.47777778,50.86,,,,,
7019,10/8/2021 15:45,18.2,,10.47777778,50.86,,,,,
7020,10/8/2021 16:00,18.2,,10.47777778,50.86,,,,,
7021,10/8/2021 16:15,18.1,,10.48888889,50.88,,,,,
7022,10/8/2021 16:30,18.1,,10.47222222,50.85,,,,,
7023,10/8/2021 16:45,18.2,,10.43888889,50.79,,,,,
7024,10/8/2021 17:00,18,,10.42222222,50.76,,,,,
7025,10/8/2021 17:15,18.1,,10.37777778,50.68,,,,,
7026,10/8/2021 17:30,18.3,,10.32222222,50.58,,,,,
7027,10/8/2021 17:45,18.1,,10.26111111,50.47,,,,,
7028,10/8/2021 18:00,18,,10.17777778,50.32,,,,,
7029,10/8/2021 18:15,17.8,,10.11111111,50.2,,,,,
7030,10/8/2021 18:30,17.6,,10.03888889,50.07,,,,,
7031,10/8/2021 18:45,17.6,,9.972222222,49.95,,,,,
7032,10/8/2021 19:00,17.6,,9.9,49.82,,,,,
7033,10/8/2021 19:15,17.6,,9.822222222,49.68,,,,,
7034,10/8/2021 19:30,17.5,,9.772222222,49.59,,,,,
7035,10/8/2021 19:45,17.4,,9.7,49.46,,,,,
7036,10/8/2021 20:00,17.3,,9.622222222,49.32,,,,,
7037,10/8/2021 20:15,17.2,,9.572222222,49.23,,,,,
7038,10/8/2021 20:30,17.1,,9.527777778,49.15,,,,,
7039,10/8/2021 20:45,17.1,,9.461111111,49.03,,,,,
7040,10/8/2021 21:00,33.7,,9.377777778,48.88,,,,,
7041,10/8/2021 21:15,19.1,,9.361111111,48.85,,,,,
7042,10/8/2021 21:30,20,,9.322222222,48.78,,,,,
7043,10/8/2021 21:45,26.9,,9.322222222,48.78,,,,,
7044,10/8/2021 22:00,17.4,,9.3,48.74,,,,,
7045,10/8/2021 22:15,17.3,,9.288888889,48.72,,,,,
7046,10/8/2021 22:30,17.3,,9.25,48.65,,,,,
7047,10/8/2021 22:45,17.3,,9.222222222,48.6,,,,,
7048,10/8/2021 23:00,17.3,,9.222222222,48.6,,,,,
7049,10/8/2021 23:15,17.4,,9.211111111,48.58,,,,,
7050,10/8/2021 23:30,17.4,,9.2,48.56,,,,,
7051,10/8/2021 23:45,17.6,,9.2,48.56,,,,,
7052,10/9/2021 0:00,17.6,,9.172222222,48.51,,,,,
7053,10/9/2021 0:15,17.4,,9.2,48.56,,,,,
7054,10/9/2021 0:30,17.2,,9.177777778,48.52,,,,,
7055,10/9/2021 0:45,17.1,,9.177777778,48.52,,,,,
7056,10/9/2021 1:00,17.2,,9.172222222,48.51,,,,,
7057,10/9/2021 1:15,17.2,,9.161111111,48.49,,,,,
7058,10/9/2021 1:30,17.2,,9.172222222,48.51,,,,,
7059,10/9/2021 1:45,17.3,,9.161111111,48.49,,,,,
7060,10/9/2021 2:00,17.2,,9.138888889,48.45,,,,,
7061,10/9/2021 2:15,17.1,,9.138888889,48.45,,,,,
7062,10/9/2021 2:30,17.1,,9.127777778,48.43,,,,,
7063,10/9/2021 2:45,17.1,,9.122222222,48.42,,,,,
7064,10/9/2021 3:00,17.1,,9.127777778,48.43,,,,,
7065,10/9/2021 3:15,17.1,,9.1,48.38,,,,,
7066,10/9/2021 3:30,17.1,,9.077777778,48.34,,,,,
7067,10/9/2021 3:45,17.1,,9.061111111,48.31,,,,,
7068,10/9/2021 4:00,17.1,,9.05,48.29,,,,,
7069,10/9/2021 4:15,17.1,,9.038888889,48.27,,,,,
7070,10/9/2021 4:30,17.1,,9.022222222,48.24,,,,,
7071,10/9/2021 4:45,17.1,,9.011111111,48.22,,,,,
7072,10/9/2021 5:00,17.1,,9,48.2,,,,,
7073,10/9/2021 5:15,17.1,,8.977777778,48.16,,,,,
7074,10/9/2021 5:30,17.1,,8.961111111,48.13,,,,,
7075,10/9/2021 5:45,17,,8.95,48.11,,,,,
7076,10/9/2021 6:00,17,,8.95,48.11,,,,,
7077,10/9/2021 6:15,17,,8.922222222,48.06,,,,,
7078,10/9/2021 6:30,17,,8.888888889,48,,,,,
7079,10/9/2021 6:45,16.9,,8.888888889,48,,,,,
7080,10/9/2021 7:00,17,,8.872222222,47.97,,,,,
7081,10/9/2021 7:15,16.9,,8.872222222,47.97,,,,,
7082,10/9/2021 7:30,16.9,,8.872222222,47.97,,,,,
7083,10/9/2021 7:45,16.9,,8.872222222,47.97,,,,,
7084,10/9/2021 8:00,17,,8.85,47.93,,,,,
7085,10/9/2021 8:15,17.2,,8.8,47.84,,,,,
7086,10/9/2021 8:30,17.2,,8.8,47.84,,,,,
7087,10/9/2021 8:45,17.2,,8.827777778,47.89,,,,,
7088,10/9/2021 9:00,17.1,,8.911111111,48.04,,,,,
7089,10/9/2021 9:15,16.9,,9.038888889,48.27,,,,,
7090,10/9/2021 9:30,17.1,,9.138888889,48.45,,,,,
7091,10/9/2021 9:45,17.2,,9.288888889,48.72,,,,,
7092,10/9/2021 10:00,17.3,,9.45,49.01,,,,,
7093,10/9/2021 10:15,17.6,,9.627777778,49.33,,,,,
7094,10/9/2021 10:30,17.7,,9.811111111,49.66,,,,,
7095,10/9/2021 10:45,17.8,,9.988888889,49.98,,,,,
7096,10/9/2021 11:00,18,,10.16111111,50.29,,,,,
7097,10/9/2021 11:15,18,,10.33888889,50.61,,,,,
7098,10/9/2021 11:30,18,,10.52222222,50.94,,,,,
7099,10/9/2021 11:45,18.1,,10.75,51.35,,,,,
7100,10/9/2021 12:00,18.2,,10.97222222,51.75,,,,,
7101,10/9/2021 12:15,18.3,,11.16111111,52.09,,,,,
7102,10/9/2021 12:30,18.5,,11.25,52.25,,,,,
7103,10/9/2021 12:45,18.5,,11.32222222,52.38,,,,,
7104,10/9/2021 13:00,18.5,,11.37222222,52.47,,,,,
7105,10/9/2021 13:15,18.3,,11.41111111,52.54,,,,,
7106,10/9/2021 13:30,18.3,,11.43888889,52.59,,,,,
7107,10/9/2021 13:45,18.7,,11.46111111,52.63,,,,,
7108,10/9/2021 14:00,18.6,,11.46111111,52.63,,,,,
7109,10/9/2021 14:15,18.4,,11.48888889,52.68,,,,,
7110,10/9/2021 14:30,18.4,,11.5,52.7,,,,,
7111,10/9/2021 14:45,18.3,,11.5,52.7,,,,,
7112,10/9/2021 15:00,18.3,,11.47777778,52.66,,,,,
7113,10/9/2021 15:15,18.3,,11.45,52.61,,,,,
7114,10/9/2021 15:30,18.3,,11.41111111,52.54,,,,,
7115,10/9/2021 15:45,18.3,,11.37777778,52.48,,,,,
7116,10/9/2021 16:00,18.4,,11.33888889,52.41,,,,,
7117,10/9/2021 16:15,18.4,,11.28888889,52.32,,,,,
7118,10/9/2021 16:30,18.4,,11.25,52.25,,,,,
7119,10/9/2021 16:45,18.5,,11.17777778,52.12,,,,,
7120,10/9/2021 17:00,18.5,,11.12777778,52.03,,,,,
7121,10/9/2021 17:15,18.5,,11.03888889,51.87,,,,,
7122,10/9/2021 17:30,18.4,,10.92222222,51.66,,,,,
7123,10/9/2021 17:45,18.4,,10.82777778,51.49,,,,,
7124,10/9/2021 18:00,18.3,,10.75,51.35,,,,,
7125,10/9/2021 18:15,18.1,,10.67222222,51.21,,,,,
7126,10/9/2021 18:30,18.1,,10.61111111,51.1,,,,,
7127,10/9/2021 18:45,18.5,,10.56111111,51.01,,,,,
7128,10/9/2021 19:00,18.3,,10.52222222,50.94,,,,,
7129,10/9/2021 19:15,18.3,,10.47222222,50.85,,,,,
7130,10/9/2021 19:30,18.5,,10.42222222,50.76,,,,,
7131,10/9/2021 19:45,18.5,,10.35,50.63,,,,,
7132,10/9/2021 20:00,18.1,,10.26111111,50.47,,,,,
7133,10/9/2021 20:15,18.1,,10.16111111,50.29,,,,,
7134,10/9/2021 20:30,18.2,,10.11111111,50.2,,,,,
7135,10/9/2021 20:45,18,,10.07222222,50.13,,,,,
7136,10/9/2021 21:00,17.9,,10.03888889,50.07,,,,,
7137,10/9/2021 21:15,18,,10.02222222,50.04,,,,,
7138,10/9/2021 21:30,18,,9.95,49.91,,,,,
7139,10/9/2021 21:45,17.9,,9.9,49.82,,,,,
7140,10/9/2021 22:00,17.8,,9.85,49.73,,,,,
7141,10/9/2021 22:15,17.8,,9.827777778,49.69,,,,,
7142,10/9/2021 22:30,17.9,,9.822222222,49.68,,,,,
7143,10/9/2021 22:45,18,,9.822222222,49.68,,,,,
7144,10/9/2021 23:00,17.9,,9.822222222,49.68,,,,,
7145,10/9/2021 23:15,17.9,,9.811111111,49.66,,,,,
7146,10/9/2021 23:30,17.8,,9.777777778,49.6,,,,,
7147,10/9/2021 23:45,17.8,,9.75,49.55,,,,,
7148,10/10/2021 0:00,17.9,,9.727777778,49.51,,,,,
7149,10/10/2021 0:15,17.8,,9.7,49.46,,,,,
7150,10/10/2021 0:30,17.8,,9.672222222,49.41,,,,,
7151,10/10/2021 0:45,17.8,,9.661111111,49.39,,,,,
7152,10/10/2021 1:00,17.8,,9.627777778,49.33,,,,,
7153,10/10/2021 1:15,17.8,,9.577777778,49.24,,,,,
7154,10/10/2021 1:30,17.8,,9.511111111,49.12,,,,,
7155,10/10/2021 1:45,17.8,,9.461111111,49.03,,,,,
7156,10/10/2021 2:00,17.8,,9.411111111,48.94,,,,,
7157,10/10/2021 2:15,17.7,,9.361111111,48.85,,,,,
7158,10/10/2021 2:30,17.7,,9.3,48.74,,,,,
7159,10/10/2021 2:45,17.6,,9.261111111,48.67,,,,,
7160,10/10/2021 3:00,17.6,,9.25,48.65,,,,,
7161,10/10/2021 3:15,17.7,,9.238888889,48.63,,,,,
7162,10/10/2021 3:30,17.7,,9.211111111,48.58,,,,,
7163,10/10/2021 3:45,17.6,,9.2,48.56,,,,,
7164,10/10/2021 4:00,17.6,,9.177777778,48.52,,,,,
7165,10/10/2021 4:15,17.8,,9.177777778,48.52,,,,,
7166,10/10/2021 4:30,17.8,,9.177777778,48.52,,,,,
7167,10/10/2021 4:45,17.8,,9.2,48.56,,,,,
7168,10/10/2021 5:00,17.9,,9.222222222,48.6,,,,,
7169,10/10/2021 5:15,17.9,,9.211111111,48.58,,,,,
7170,10/10/2021 5:30,17.8,,9.211111111,48.58,,,,,
7171,10/10/2021 5:45,17.7,,9.211111111,48.58,,,,,
7172,10/10/2021 6:00,17.8,,9.2,48.56,,,,,
7173,10/10/2021 6:15,17.9,,9.2,48.56,,,,,
7174,10/10/2021 6:30,17.9,,9.211111111,48.58,,,,,
7175,10/10/2021 6:45,17.9,,9.211111111,48.58,,,,,
7176,10/10/2021 7:00,18.1,,9.25,48.65,,,,,
7177,10/10/2021 7:15,18,,9.288888889,48.72,,,,,
7178,10/10/2021 7:30,18,,9.261111111,48.67,,,,,
7179,10/10/2021 7:45,18.1,,9.372222222,48.87,,,,,
7180,10/10/2021 8:00,18.3,,9.438888889,48.99,,,,,
7181,10/10/2021 8:15,18.4,,9.5,49.1,,,,,
7182,10/10/2021 8:30,18.5,,9.55,49.19,,,,,
7183,10/10/2021 8:45,18.4,,9.627777778,49.33,,,,,
7184,10/10/2021 9:00,18.3,,9.672222222,49.41,,,,,
7185,10/10/2021 9:15,18.3,,9.738888889,49.53,,,,,
7186,10/10/2021 9:30,18.7,,9.788888889,49.62,,,,,
7187,10/10/2021 9:45,18.8,,9.822222222,49.68,,,,,
7188,10/10/2021 10:00,18.7,,9.827777778,49.69,,,,,
7189,10/10/2021 10:15,18.6,,9.85,49.73,,,,,
7190,10/10/2021 10:30,18.4,,9.872222222,49.77,,,,,
7191,10/10/2021 10:45,18.4,,9.911111111,49.84,,,,,
7192,10/10/2021 11:00,18.9,,9.938888889,49.89,,,,,
7193,10/10/2021 11:15,19.1,,9.972222222,49.95,,,,,
7194,10/10/2021 11:30,19,,9.988888889,49.98,,,,,
7195,10/10/2021 11:45,18.9,,10.02222222,50.04,,,,,
7196,10/10/2021 12:00,18.8,,10.02777778,50.05,,,,,
7197,10/10/2021 12:15,18.7,,10.03888889,50.07,,,,,
7198,10/10/2021 12:30,18.6,,10.07777778,50.14,,,,,
7199,10/10/2021 12:45,18.6,,10.12222222,50.22,,,,,
7200,10/10/2021 13:00,18.6,,10.15,50.27,,,,,
7201,10/10/2021 13:15,18.6,,10.17777778,50.32,,,,,
7202,10/10/2021 13:30,18.5,,10.18888889,50.34,,,,,
7203,10/10/2021 13:45,18.5,,10.22222222,50.4,,,,,
7204,10/10/2021 14:00,18.5,,10.22222222,50.4,,,,,
7205,10/10/2021 14:15,18.5,,10.23888889,50.43,,,,,
7206,10/10/2021 14:30,18.5,,10.27777778,50.5,,,,,
7207,10/10/2021 14:45,18.5,,10.33888889,50.61,,,,,
7208,10/10/2021 15:00,18.4,,10.4,50.72,,,,,
7209,10/10/2021 15:15,18.4,,10.46111111,50.83,,,,,
7210,10/10/2021 15:30,18.4,,10.51111111,50.92,,,,,
7211,10/10/2021 15:45,18.4,,10.55,50.99,,,,,
7212,10/10/2021 16:00,18.5,,10.56111111,51.01,,,,,
7213,10/10/2021 16:15,18.4,,10.56111111,51.01,,,,,
7214,10/10/2021 16:30,18.5,,10.56111111,51.01,,,,,
7215,10/10/2021 16:45,18.6,,10.51111111,50.92,,,,,
7216,10/10/2021 17:00,18.7,,10.47777778,50.86,,,,,
7217,10/10/2021 17:15,18.8,,10.43888889,50.79,,,,,
7218,10/10/2021 17:30,18.8,,10.4,50.72,,,,,
7219,10/10/2021 17:45,19,,10.36111111,50.65,,,,,
7220,10/10/2021 18:00,19.2,,10.32222222,50.58,,,,,
7221,10/10/2021 18:15,19.2,,10.27222222,50.49,,,,,
7222,10/10/2021 18:30,19.1,,10.22222222,50.4,,,,,
7223,10/10/2021 18:45,18.8,,10.15,50.27,,,,,
7224,10/10/2021 19:00,18.8,,10.1,50.18,,,,,
7225,10/10/2021 19:15,18.7,,10.02777778,50.05,,,,,
7226,10/10/2021 19:30,18.5,,9.972222222,49.95,,,,,
7227,10/10/2021 19:45,18.4,,9.911111111,49.84,,,,,
7228,10/10/2021 20:00,18.5,,9.861111111,49.75,,,,,
7229,10/10/2021 20:15,18.5,,9.811111111,49.66,,,,,
7230,10/10/2021 20:30,18.4,,9.738888889,49.53,,,,,
7231,10/10/2021 20:45,18.6,,9.711111111,49.48,,,,,
7232,10/10/2021 21:00,18.4,,9.688888889,49.44,,,,,
7233,10/10/2021 21:15,18.9,,9.672222222,49.41,,,,,
7234,10/10/2021 21:30,18.4,,9.672222222,49.41,,,,,
7235,10/10/2021 21:45,18.5,,9.65,49.37,,,,,
7236,10/10/2021 22:00,18.6,,9.588888889,49.26,,,,,
7237,10/10/2021 22:15,18.6,,9.55,49.19,,,,,
7238,10/10/2021 22:30,18.4,,9.511111111,49.12,,,,,
7239,10/10/2021 22:45,18.5,,9.488888889,49.08,,,,,
7240,10/10/2021 23:00,18.7,,9.45,49.01,,,,,
7241,10/10/2021 23:15,18.6,,9.45,49.01,,,,,
7242,10/10/2021 23:30,18.7,,9.461111111,49.03,,,,,
7243,10/10/2021 23:45,18.6,,9.477777778,49.06,,,,,
7244,10/11/2021 0:00,18.7,,9.488888889,49.08,,,,,
7245,10/11/2021 0:15,18.8,,9.511111111,49.12,,,,,
7246,10/11/2021 0:30,18.9,,9.527777778,49.15,,,,,
7247,10/11/2021 0:45,18.9,,9.527777778,49.15,,,,,
7248,10/11/2021 1:00,18.8,,9.538888889,49.17,,,,,
7249,10/11/2021 1:15,18.6,,9.538888889,49.17,,,,,
7250,10/11/2021 1:30,19.1,,9.538888889,49.17,,,,,
7251,10/11/2021 1:45,18.9,,9.55,49.19,,,,,
7252,10/11/2021 2:00,18.9,,9.55,49.19,,,,,
7253,10/11/2021 2:15,18.7,,9.538888889,49.17,,,,,
7254,10/11/2021 2:30,18.7,,9.511111111,49.12,,,,,
7255,10/11/2021 2:45,18.7,,9.511111111,49.12,,,,,
7256,10/11/2021 3:00,18.8,,9.5,49.1,,,,,
7257,10/11/2021 3:15,18.7,,9.488888889,49.08,,,,,
7258,10/11/2021 3:30,18.9,,9.477777778,49.06,,,,,
7259,10/11/2021 3:45,18.9,,9.438888889,48.99,,,,,
7260,10/11/2021 4:00,18.8,,9.411111111,48.94,,,,,
7261,10/11/2021 4:15,18.9,,9.411111111,48.94,,,,,
7262,10/11/2021 4:30,18.9,,9.4,48.92,,,,,
7263,10/11/2021 4:45,18.9,,9.4,48.92,,,,,
7264,10/11/2021 5:00,18.9,,9.377777778,48.88,,,,,
7265,10/11/2021 5:15,18.9,,9.377777778,48.88,,,,,
