Date,Time,ms,LEVEL (kPa),TEMPERATURE,
7/23/2019,5:15:00 PM,0,2.758,7.898,7/23/19 17:15:00
7/23/2019,5:30:00 PM,0,2.6968,7.819,7/23/19 17:30:00
7/23/2019,5:45:00 PM,0,2.668,7.743,7/23/19 17:45:00
7/23/2019,6:00:00 PM,0,2.6306,7.638,7/23/19 18:00:00
7/23/2019,6:15:00 PM,0,2.6597,7.521,7/23/19 18:15:00
7/23/2019,6:30:00 PM,0,2.6332,7.403,7/23/19 18:30:00
7/23/2019,6:45:00 PM,0,2.616,7.306,7/23/19 18:45:00
7/23/2019,7:00:00 PM,0,2.5743,7.222,7/23/19 19:00:00
7/23/2019,7:15:00 PM,0,2.5805,7.145,7/23/19 19:15:00
7/23/2019,7:30:00 PM,0,2.5383,7.07,7/23/19 19:30:00
7/23/2019,7:45:00 PM,0,2.5183,6.998,7/23/19 19:45:00
7/23/2019,8:00:00 PM,0,2.5136,6.933,7/23/19 20:00:00
7/23/2019,8:15:00 PM,0,2.4931,6.875,7/23/19 20:15:00
7/23/2019,8:30:00 PM,0,2.4851,6.806,7/23/19 20:30:00
7/23/2019,8:45:00 PM,0,2.5605,6.715,7/23/19 20:45:00
7/23/2019,9:00:00 PM,0,2.5395,6.642,7/23/19 21:00:00
7/23/2019,9:15:00 PM,0,2.5665,6.561,7/23/19 21:15:00
7/23/2019,9:30:00 PM,0,2.5599,6.507,7/23/19 21:30:00
7/23/2019,9:45:00 PM,0,2.5543,6.453,7/23/19 21:45:00
7/23/2019,10:00:00 PM,0,2.5472,6.399,7/23/19 22:00:00
7/23/2019,10:15:00 PM,0,2.5749,6.356,7/23/19 22:15:00
7/23/2019,10:30:00 PM,0,2.5811,6.307,7/23/19 22:30:00
7/23/2019,10:45:00 PM,0,2.5803,6.252,7/23/19 22:45:00
7/23/2019,11:00:00 PM,0,2.5821,6.189,7/23/19 23:00:00
7/23/2019,11:15:00 PM,0,2.597,6.13,7/23/19 23:15:00
7/23/2019,11:30:00 PM,0,2.624,6.08,7/23/19 23:30:00
7/23/2019,11:45:00 PM,0,2.6118,6.034,7/23/19 23:45:00
7/24/2019,12:00:00 AM,0,2.5916,5.989,7/24/19 00:00:00
7/24/2019,12:15:00 AM,0,2.6026,5.939,7/24/19 00:15:00
7/24/2019,12:30:00 AM,0,2.6246,5.872,7/24/19 00:30:00
7/24/2019,12:45:00 AM,0,2.6167,5.82,7/24/19 00:45:00
7/24/2019,1:00:00 AM,0,2.6376,5.772,7/24/19 01:00:00
7/24/2019,1:15:00 AM,0,2.6251,5.714,7/24/19 01:15:00
7/24/2019,1:30:00 AM,0,2.6416,5.661,7/24/19 01:30:00
7/24/2019,1:45:00 AM,0,2.6323,5.624,7/24/19 01:45:00
7/24/2019,2:00:00 AM,0,2.631,5.598,7/24/19 02:00:00
7/24/2019,2:15:00 AM,0,2.6429,5.559,7/24/19 02:15:00
7/24/2019,2:30:00 AM,0,2.6604,5.524,7/24/19 02:30:00
7/24/2019,2:45:00 AM,0,2.6168,5.494,7/24/19 02:45:00
7/24/2019,3:00:00 AM,0,2.6486,5.467,7/24/19 03:00:00
7/24/2019,3:15:00 AM,0,2.6536,5.441,7/24/19 03:15:00
7/24/2019,3:30:00 AM,0,2.6518,5.415,7/24/19 03:30:00
7/24/2019,3:45:00 AM,0,2.6187,5.391,7/24/19 03:45:00
7/24/2019,4:00:00 AM,0,2.6398,5.372,7/24/19 04:00:00
7/24/2019,4:15:00 AM,0,2.6117,5.355,7/24/19 04:15:00
7/24/2019,4:30:00 AM,0,2.618,5.333,7/24/19 04:30:00
7/24/2019,4:45:00 AM,0,2.5943,5.294,7/24/19 04:45:00
7/24/2019,5:00:00 AM,0,2.6022,5.266,7/24/19 05:00:00
7/24/2019,5:15:00 AM,0,2.599,5.245,7/24/19 05:15:00
7/24/2019,5:30:00 AM,0,2.613,5.221,7/24/19 05:30:00
7/24/2019,5:45:00 AM,0,2.6074,5.2,7/24/19 05:45:00
7/24/2019,6:00:00 AM,0,2.5874,5.171,7/24/19 06:00:00
7/24/2019,6:15:00 AM,0,2.5941,5.136,7/24/19 06:15:00
7/24/2019,6:30:00 AM,0,2.572,5.113,7/24/19 06:30:00
7/24/2019,6:45:00 AM,0,2.5816,5.096,7/24/19 06:45:00
7/24/2019,7:00:00 AM,0,2.5972,5.079,7/24/19 07:00:00
7/24/2019,7:15:00 AM,0,2.5896,5.073,7/24/19 07:15:00
7/24/2019,7:30:00 AM,0,2.5889,5.091,7/24/19 07:30:00
7/24/2019,7:45:00 AM,0,2.5932,5.093,7/24/19 07:45:00
7/24/2019,8:00:00 AM,0,2.6035,5.106,7/24/19 08:00:00
7/24/2019,8:15:00 AM,0,2.6045,5.13,7/24/19 08:15:00
7/24/2019,8:30:00 AM,0,2.6227,5.182,7/24/19 08:30:00
7/24/2019,8:45:00 AM,0,2.6304,5.277,7/24/19 08:45:00
7/24/2019,9:00:00 AM,0,2.6077,5.391,7/24/19 09:00:00
7/24/2019,9:15:00 AM,0,2.6258,5.523,7/24/19 09:15:00
7/24/2019,9:30:00 AM,0,2.6644,5.639,7/24/19 09:30:00
7/24/2019,9:45:00 AM,0,2.6708,5.71,7/24/19 09:45:00
7/24/2019,10:00:00 AM,0,2.6804,5.75,7/24/19 10:00:00
7/24/2019,10:15:00 AM,0,2.6821,5.85,7/24/19 10:15:00
7/24/2019,10:30:00 AM,0,2.7134,5.927,7/24/19 10:30:00
7/24/2019,10:45:00 AM,0,2.7351,6.03,7/24/19 10:45:00
7/24/2019,11:00:00 AM,0,2.7922,6.143,7/24/19 11:00:00
7/24/2019,11:15:00 AM,0,2.7963,6.276,7/24/19 11:15:00
7/24/2019,11:30:00 AM,0,2.8346,6.415,7/24/19 11:30:00
7/24/2019,11:45:00 AM,0,2.8607,6.523,7/24/19 11:45:00
7/24/2019,12:00:00 PM,0,2.8941,6.6,7/24/19 12:00:00
7/24/2019,12:15:00 PM,0,2.9821,6.813,7/24/19 12:15:00
7/24/2019,12:30:00 PM,0,3.1327,6.927,7/24/19 12:30:00
7/24/2019,12:45:00 PM,0,3.1546,7,7/24/19 12:45:00
7/24/2019,1:00:00 PM,0,3.2122,7.069,7/24/19 13:00:00
7/24/2019,1:15:00 PM,0,3.3083,7.413,7/24/19 13:15:00
7/24/2019,1:30:00 PM,0,3.3511,7.595,7/24/19 13:30:00
7/24/2019,1:45:00 PM,0,3.3649,8.027,7/24/19 13:45:00
7/24/2019,2:00:00 PM,0,3.3686,8.457,7/24/19 14:00:00
7/24/2019,2:15:00 PM,0,3.4444,8.56,7/24/19 14:15:00
7/24/2019,2:30:00 PM,0,3.299,8.747,7/24/19 14:30:00
7/24/2019,2:45:00 PM,0,3.2308,8.78,7/24/19 14:45:00
7/24/2019,3:00:00 PM,0,3.1853,8.855,7/24/19 15:00:00
7/24/2019,3:15:00 PM,0,3.1909,8.758,7/24/19 15:15:00
7/24/2019,3:30:00 PM,0,3.1855,8.658,7/24/19 15:30:00
7/24/2019,3:45:00 PM,0,3.1422,8.657,7/24/19 15:45:00
7/24/2019,4:00:00 PM,0,3.1053,8.831,7/24/19 16:00:00
7/24/2019,4:15:00 PM,0,3.1383,8.97,7/24/19 16:15:00
7/24/2019,4:30:00 PM,0,3.1008,9.013,7/24/19 16:30:00
7/24/2019,4:45:00 PM,0,3.0966,8.896,7/24/19 16:45:00
7/24/2019,5:00:00 PM,0,3.0672,8.878,7/24/19 17:00:00
7/24/2019,5:15:00 PM,0,3.0507,8.923,7/24/19 17:15:00
7/24/2019,5:30:00 PM,0,3.0595,8.902,7/24/19 17:30:00
7/24/2019,5:45:00 PM,0,3.0506,8.798,7/24/19 17:45:00
7/24/2019,6:00:00 PM,0,2.9982,8.616,7/24/19 18:00:00
7/24/2019,6:15:00 PM,0,2.9333,8.411,7/24/19 18:15:00
7/24/2019,6:30:00 PM,0,2.885,8.195,7/24/19 18:30:00
7/24/2019,6:45:00 PM,0,2.8936,8.026,7/24/19 18:45:00
7/24/2019,7:00:00 PM,0,2.865,7.842,7/24/19 19:00:00
7/24/2019,7:15:00 PM,0,2.8248,7.616,7/24/19 19:15:00
7/24/2019,7:30:00 PM,0,2.836,7.374,7/24/19 19:30:00
7/24/2019,7:45:00 PM,0,2.7778,7.155,7/24/19 19:45:00
7/24/2019,8:00:00 PM,0,2.7369,6.959,7/24/19 20:00:00
7/24/2019,8:15:00 PM,0,2.7341,6.77,7/24/19 20:15:00
7/24/2019,8:30:00 PM,0,2.7115,6.592,7/24/19 20:30:00
7/24/2019,8:45:00 PM,0,2.656,6.463,7/24/19 20:45:00
7/24/2019,9:00:00 PM,0,2.6569,6.418,7/24/19 21:00:00
7/24/2019,9:15:00 PM,0,2.6522,6.381,7/24/19 21:15:00
7/24/2019,9:30:00 PM,0,2.6843,6.349,7/24/19 21:30:00
7/24/2019,9:45:00 PM,0,2.6752,6.298,7/24/19 21:45:00
7/24/2019,10:00:00 PM,0,2.6523,6.229,7/24/19 22:00:00
7/24/2019,10:15:00 PM,0,2.6549,6.188,7/24/19 22:15:00
7/24/2019,10:30:00 PM,0,2.6313,6.153,7/24/19 22:30:00
7/24/2019,10:45:00 PM,0,2.6148,6.111,7/24/19 22:45:00
7/24/2019,11:00:00 PM,0,2.6308,6.064,7/24/19 23:00:00
7/24/2019,11:15:00 PM,0,2.6021,6.023,7/24/19 23:15:00
7/24/2019,11:30:00 PM,0,2.6228,5.978,7/24/19 23:30:00
7/24/2019,11:45:00 PM,0,2.6187,5.929,7/24/19 23:45:00
7/25/2019,12:00:00 AM,0,2.6272,5.886,7/25/19 00:00:00
7/25/2019,12:15:00 AM,0,2.6267,5.83,7/25/19 00:15:00
7/25/2019,12:30:00 AM,0,2.5865,5.785,7/25/19 00:30:00
7/25/2019,12:45:00 AM,0,2.5869,5.741,7/25/19 00:45:00
7/25/2019,1:00:00 AM,0,2.6049,5.695,7/25/19 01:00:00
7/25/2019,1:15:00 AM,0,2.5711,5.65,7/25/19 01:15:00
7/25/2019,1:30:00 AM,0,2.5597,5.613,7/25/19 01:30:00
7/25/2019,1:45:00 AM,0,2.5681,5.579,7/25/19 01:45:00
7/25/2019,2:00:00 AM,0,2.548,5.542,7/25/19 02:00:00
7/25/2019,2:15:00 AM,0,2.5702,5.506,7/25/19 02:15:00
7/25/2019,2:30:00 AM,0,2.5545,5.461,7/25/19 02:30:00
7/25/2019,2:45:00 AM,0,2.5477,5.41,7/25/19 02:45:00
7/25/2019,3:00:00 AM,0,2.5492,5.388,7/25/19 03:00:00
7/25/2019,3:15:00 AM,0,2.542,5.368,7/25/19 03:15:00
7/25/2019,3:30:00 AM,0,2.5305,5.342,7/25/19 03:30:00
7/25/2019,3:45:00 AM,0,2.547,5.296,7/25/19 03:45:00
7/25/2019,4:00:00 AM,0,2.5421,5.266,7/25/19 04:00:00
7/25/2019,4:15:00 AM,0,2.5632,5.226,7/25/19 04:15:00
7/25/2019,4:30:00 AM,0,2.5655,5.186,7/25/19 04:30:00
7/25/2019,4:45:00 AM,0,2.5734,5.157,7/25/19 04:45:00
7/25/2019,5:00:00 AM,0,2.5546,5.125,7/25/19 05:00:00
7/25/2019,5:15:00 AM,0,2.5731,5.089,7/25/19 05:15:00
7/25/2019,5:30:00 AM,0,2.5385,5.05,7/25/19 05:30:00
7/25/2019,5:45:00 AM,0,2.5457,5.012,7/25/19 05:45:00
7/25/2019,6:00:00 AM,0,2.5389,4.975,7/25/19 06:00:00
7/25/2019,6:15:00 AM,0,2.5146,4.944,7/25/19 06:15:00
7/25/2019,6:30:00 AM,0,2.5501,4.916,7/25/19 06:30:00
7/25/2019,6:45:00 AM,0,2.5097,4.891,7/25/19 06:45:00
7/25/2019,7:00:00 AM,0,2.5298,4.869,7/25/19 07:00:00
7/25/2019,7:15:00 AM,0,2.5313,4.865,7/25/19 07:15:00
7/25/2019,7:30:00 AM,0,2.547,4.857,7/25/19 07:30:00
7/25/2019,7:45:00 AM,0,2.5272,4.876,7/25/19 07:45:00
7/25/2019,8:00:00 AM,0,2.5265,4.906,7/25/19 08:00:00
7/25/2019,8:15:00 AM,0,2.5347,4.952,7/25/19 08:15:00
7/25/2019,8:30:00 AM,0,2.5482,5.041,7/25/19 08:30:00
7/25/2019,8:45:00 AM,0,2.5472,5.12,7/25/19 08:45:00
7/25/2019,9:00:00 AM,0,2.5507,5.2,7/25/19 09:00:00
7/25/2019,9:15:00 AM,0,2.5335,5.325,7/25/19 09:15:00
7/25/2019,9:30:00 AM,0,2.5744,5.439,7/25/19 09:30:00
7/25/2019,9:45:00 AM,0,2.61,5.567,7/25/19 09:45:00
7/25/2019,10:00:00 AM,0,2.63,5.668,7/25/19 10:00:00
7/25/2019,10:15:00 AM,0,2.6311,5.816,7/25/19 10:15:00
7/25/2019,10:30:00 AM,0,2.6665,5.964,7/25/19 10:30:00
7/25/2019,10:45:00 AM,0,2.6176,6.131,7/25/19 10:45:00
7/25/2019,11:00:00 AM,0,2.7058,6.4,7/25/19 11:00:00
7/25/2019,11:15:00 AM,0,2.6912,6.618,7/25/19 11:15:00
7/25/2019,11:30:00 AM,0,2.7238,6.84,7/25/19 11:30:00
7/25/2019,11:45:00 AM,0,2.7219,7.203,7/25/19 11:45:00
7/25/2019,12:00:00 PM,0,2.6943,7.432,7/25/19 12:00:00
7/25/2019,12:15:00 PM,0,2.7231,7.502,7/25/19 12:15:00
7/25/2019,12:30:00 PM,0,2.7563,7.463,7/25/19 12:30:00
7/25/2019,12:45:00 PM,0,2.7084,7.431,7/25/19 12:45:00
7/25/2019,1:00:00 PM,0,2.7633,7.468,7/25/19 13:00:00
7/25/2019,1:15:00 PM,0,2.7909,7.622,7/25/19 13:15:00
7/25/2019,1:30:00 PM,0,2.7128,7.762,7/25/19 13:30:00
7/25/2019,1:45:00 PM,0,2.7402,7.968,7/25/19 13:45:00
7/25/2019,2:00:00 PM,0,2.7247,8.16,7/25/19 14:00:00
7/25/2019,2:15:00 PM,0,2.7286,8.405,7/25/19 14:15:00
7/25/2019,2:30:00 PM,0,2.7454,8.365,7/25/19 14:30:00
7/25/2019,2:45:00 PM,0,2.765,8.628,7/25/19 14:45:00
7/25/2019,3:00:00 PM,0,2.6451,8.889,7/25/19 15:00:00
7/25/2019,3:15:00 PM,0,0.0106,8.992,7/25/19 15:15:00
7/25/2019,3:30:00 PM,0,-0.0165,6.811,7/25/19 15:30:00
7/25/2019,3:45:00 PM,0,0.0461,7.856,7/25/19 15:45:00
7/25/2019,4:00:00 PM,0,0.1989,16.869,7/25/19 16:00:00
7/25/2019,4:15:00 PM,0,0.1198,8.86,7/25/19 16:15:00
7/25/2019,4:30:00 PM,0,0.0794,6.828,7/25/19 16:30:00
7/25/2019,4:45:00 PM,0,2.4816,8.67,7/25/19 16:45:00
7/25/2019,5:00:00 PM,0,2.5056,8.613,7/25/19 17:00:00
7/25/2019,5:15:00 PM,0,2.5245,8.522,7/25/19 17:15:00
7/25/2019,5:30:00 PM,0,2.5054,8.452,7/25/19 17:30:00
7/25/2019,5:45:00 PM,0,2.4951,8.347,7/25/19 17:45:00
7/25/2019,6:00:00 PM,0,2.4814,8.21,7/25/19 18:00:00
7/25/2019,6:15:00 PM,0,2.4693,8.071,7/25/19 18:15:00
7/25/2019,6:30:00 PM,0,2.4539,7.931,7/25/19 18:30:00
7/25/2019,6:45:00 PM,0,2.4432,7.793,7/25/19 18:45:00
7/25/2019,7:00:00 PM,0,2.4437,7.655,7/25/19 19:00:00
7/25/2019,7:15:00 PM,0,2.4322,7.529,7/25/19 19:15:00
7/25/2019,7:30:00 PM,0,2.409,7.42,7/25/19 19:30:00
7/25/2019,7:45:00 PM,0,2.4331,7.31,7/25/19 19:45:00
7/25/2019,8:00:00 PM,0,2.4108,7.213,7/25/19 20:00:00
7/25/2019,8:15:00 PM,0,2.4265,7.117,7/25/19 20:15:00
7/25/2019,8:30:00 PM,0,2.4196,7.03,7/25/19 20:30:00
7/25/2019,8:45:00 PM,0,2.4124,6.942,7/25/19 20:45:00
7/25/2019,9:00:00 PM,0,2.41,6.866,7/25/19 21:00:00
7/25/2019,9:15:00 PM,0,2.3917,6.796,7/25/19 21:15:00
7/25/2019,9:30:00 PM,0,2.3946,6.732,7/25/19 21:30:00
7/25/2019,9:45:00 PM,0,2.4043,6.659,7/25/19 21:45:00
7/25/2019,10:00:00 PM,0,2.3952,6.582,7/25/19 22:00:00
7/25/2019,10:15:00 PM,0,2.4141,6.516,7/25/19 22:15:00
7/25/2019,10:30:00 PM,0,2.3939,6.466,7/25/19 22:30:00
7/25/2019,10:45:00 PM,0,2.3939,6.422,7/25/19 22:45:00
7/25/2019,11:00:00 PM,0,2.3769,6.378,7/25/19 23:00:00
7/25/2019,11:15:00 PM,0,2.3823,6.334,7/25/19 23:15:00
7/25/2019,11:30:00 PM,0,2.3737,6.29,7/25/19 23:30:00
7/25/2019,11:45:00 PM,0,2.3633,6.248,7/25/19 23:45:00
7/26/2019,12:00:00 AM,0,2.3663,6.202,7/26/19 00:00:00
7/26/2019,12:15:00 AM,0,2.3577,6.149,7/26/19 00:15:00
7/26/2019,12:30:00 AM,0,2.3531,6.109,7/26/19 00:30:00
7/26/2019,12:45:00 AM,0,2.3583,6.064,7/26/19 00:45:00
7/26/2019,1:00:00 AM,0,2.3721,6.012,7/26/19 01:00:00
7/26/2019,1:15:00 AM,0,2.3531,5.967,7/26/19 01:15:00
7/26/2019,1:30:00 AM,0,2.3334,5.917,7/26/19 01:30:00
7/26/2019,1:45:00 AM,0,2.3527,5.867,7/26/19 01:45:00
7/26/2019,2:00:00 AM,0,2.3515,5.812,7/26/19 02:00:00
7/26/2019,2:15:00 AM,0,2.3383,5.764,7/26/19 02:15:00
7/26/2019,2:30:00 AM,0,2.3522,5.71,7/26/19 02:30:00
7/26/2019,2:45:00 AM,0,2.3423,5.667,7/26/19 02:45:00
7/26/2019,3:00:00 AM,0,2.3263,5.621,7/26/19 03:00:00
7/26/2019,3:15:00 AM,0,2.3356,5.568,7/26/19 03:15:00
7/26/2019,3:30:00 AM,0,2.3349,5.516,7/26/19 03:30:00
7/26/2019,3:45:00 AM,0,2.3296,5.466,7/26/19 03:45:00
7/26/2019,4:00:00 AM,0,2.3068,5.419,7/26/19 04:00:00
7/26/2019,4:15:00 AM,0,2.32,5.36,7/26/19 04:15:00
7/26/2019,4:30:00 AM,0,2.3081,5.298,7/26/19 04:30:00
7/26/2019,4:45:00 AM,0,2.3212,5.227,7/26/19 04:45:00
7/26/2019,5:00:00 AM,0,2.3242,5.118,7/26/19 05:00:00
7/26/2019,5:15:00 AM,0,2.3224,5.052,7/26/19 05:15:00
7/26/2019,5:30:00 AM,0,2.3321,4.998,7/26/19 05:30:00
7/26/2019,5:45:00 AM,0,2.3562,4.959,7/26/19 05:45:00
7/26/2019,6:00:00 AM,0,2.3449,4.917,7/26/19 06:00:00
7/26/2019,6:15:00 AM,0,2.3479,4.88,7/26/19 06:15:00
7/26/2019,6:30:00 AM,0,2.3451,4.855,7/26/19 06:30:00
7/26/2019,6:45:00 AM,0,2.3602,4.836,7/26/19 06:45:00
7/26/2019,7:00:00 AM,0,2.3582,4.825,7/26/19 07:00:00
7/26/2019,7:15:00 AM,0,2.3597,4.837,7/26/19 07:15:00
7/26/2019,7:30:00 AM,0,2.3499,4.838,7/26/19 07:30:00
7/26/2019,7:45:00 AM,0,2.347,4.832,7/26/19 07:45:00
7/26/2019,8:00:00 AM,0,2.338,4.853,7/26/19 08:00:00
7/26/2019,8:15:00 AM,0,2.3615,4.933,7/26/19 08:15:00
7/26/2019,8:30:00 AM,0,2.3426,4.993,7/26/19 08:30:00
7/26/2019,8:45:00 AM,0,2.3451,5.038,7/26/19 08:45:00
7/26/2019,9:00:00 AM,0,2.3478,5.084,7/26/19 09:00:00
7/26/2019,9:15:00 AM,0,2.3448,5.201,7/26/19 09:15:00
7/26/2019,9:30:00 AM,0,2.3468,5.352,7/26/19 09:30:00
7/26/2019,9:45:00 AM,0,2.3726,5.742,7/26/19 09:45:00
7/26/2019,10:00:00 AM,0,2.3794,6.023,7/26/19 10:00:00
7/26/2019,10:15:00 AM,0,2.3759,6.298,7/26/19 10:15:00
7/26/2019,10:30:00 AM,0,2.3897,6.551,7/26/19 10:30:00
7/26/2019,10:45:00 AM,0,2.3938,6.827,7/26/19 10:45:00
7/26/2019,11:00:00 AM,0,2.3919,7.052,7/26/19 11:00:00
7/26/2019,11:15:00 AM,0,2.4017,7.238,7/26/19 11:15:00
7/26/2019,11:30:00 AM,0,2.3963,7.382,7/26/19 11:30:00
7/26/2019,11:45:00 AM,0,2.3796,7.468,7/26/19 11:45:00
7/26/2019,12:00:00 PM,0,2.4105,7.704,7/26/19 12:00:00
7/26/2019,12:15:00 PM,0,2.4232,7.998,7/26/19 12:15:00
7/26/2019,12:30:00 PM,0,2.4389,8.258,7/26/19 12:30:00
7/26/2019,12:45:00 PM,0,2.437,8.395,7/26/19 12:45:00
7/26/2019,1:00:00 PM,0,2.4148,8.521,7/26/19 13:00:00
7/26/2019,1:15:00 PM,0,2.4372,8.822,7/26/19 13:15:00
7/26/2019,1:30:00 PM,0,2.4465,9.166,7/26/19 13:30:00
7/26/2019,1:45:00 PM,0,2.4331,9.298,7/26/19 13:45:00
7/26/2019,2:00:00 PM,0,2.4478,9.586,7/26/19 14:00:00
7/26/2019,2:15:00 PM,0,2.4422,9.67,7/26/19 14:15:00
7/26/2019,2:30:00 PM,0,2.4362,9.593,7/26/19 14:30:00
7/26/2019,2:45:00 PM,0,2.4056,9.54,7/26/19 14:45:00
7/26/2019,3:00:00 PM,0,2.3841,9.57,7/26/19 15:00:00
7/26/2019,3:15:00 PM,0,2.4354,9.66,7/26/19 15:15:00
7/26/2019,3:30:00 PM,0,2.4061,9.688,7/26/19 15:30:00
7/26/2019,3:45:00 PM,0,2.3815,9.633,7/26/19 15:45:00
7/26/2019,4:00:00 PM,0,2.3681,9.438,7/26/19 16:00:00
7/26/2019,4:15:00 PM,0,2.4016,9.392,7/26/19 16:15:00
7/26/2019,4:30:00 PM,0,2.3709,9.245,7/26/19 16:30:00
7/26/2019,4:45:00 PM,0,2.3844,9.115,7/26/19 16:45:00
7/26/2019,5:00:00 PM,0,2.3748,8.955,7/26/19 17:00:00
7/26/2019,5:15:00 PM,0,2.3952,8.815,7/26/19 17:15:00
7/26/2019,5:30:00 PM,0,2.3486,8.683,7/26/19 17:30:00
7/26/2019,5:45:00 PM,0,2.3373,8.536,7/26/19 17:45:00
7/26/2019,6:00:00 PM,0,2.3233,8.371,7/26/19 18:00:00
7/26/2019,6:15:00 PM,0,2.3144,8.221,7/26/19 18:15:00
7/26/2019,6:30:00 PM,0,2.311,8.082,7/26/19 18:30:00
7/26/2019,6:45:00 PM,0,2.2869,7.944,7/26/19 18:45:00
7/26/2019,7:00:00 PM,0,2.3,7.818,7/26/19 19:00:00
7/26/2019,7:15:00 PM,0,2.2753,7.711,7/26/19 19:15:00
7/26/2019,7:30:00 PM,0,2.2658,7.602,7/26/19 19:30:00
7/26/2019,7:45:00 PM,0,2.2531,7.475,7/26/19 19:45:00
7/26/2019,8:00:00 PM,0,2.2619,7.351,7/26/19 20:00:00
7/26/2019,8:15:00 PM,0,2.2506,7.233,7/26/19 20:15:00
7/26/2019,8:30:00 PM,0,2.2483,7.107,7/26/19 20:30:00
7/26/2019,8:45:00 PM,0,2.228,6.999,7/26/19 20:45:00
7/26/2019,9:00:00 PM,0,2.2086,6.881,7/26/19 21:00:00
7/26/2019,9:15:00 PM,0,2.2265,6.786,7/26/19 21:15:00
7/26/2019,9:30:00 PM,0,2.229,6.688,7/26/19 21:30:00
7/26/2019,9:45:00 PM,0,2.2244,6.614,7/26/19 21:45:00
7/26/2019,10:00:00 PM,0,2.2113,6.539,7/26/19 22:00:00
7/26/2019,10:15:00 PM,0,2.2161,6.451,7/26/19 22:15:00
7/26/2019,10:30:00 PM,0,2.1943,6.36,7/26/19 22:30:00
7/26/2019,10:45:00 PM,0,2.1886,6.281,7/26/19 22:45:00
7/26/2019,11:00:00 PM,0,2.1859,6.204,7/26/19 23:00:00
7/26/2019,11:15:00 PM,0,2.158,6.128,7/26/19 23:15:00
7/26/2019,11:30:00 PM,0,2.1703,6.069,7/26/19 23:30:00
7/26/2019,11:45:00 PM,0,2.1547,6.019,7/26/19 23:45:00
7/27/2019,12:00:00 AM,0,2.1508,5.948,7/27/19 00:00:00
7/27/2019,12:15:00 AM,0,2.1875,5.871,7/27/19 00:15:00
7/27/2019,12:30:00 AM,0,2.1586,5.809,7/27/19 00:30:00
7/27/2019,12:45:00 AM,0,2.1611,5.752,7/27/19 00:45:00
7/27/2019,1:00:00 AM,0,2.1641,5.694,7/27/19 01:00:00
7/27/2019,1:15:00 AM,0,2.1372,5.638,7/27/19 01:15:00
7/27/2019,1:30:00 AM,0,2.1516,5.586,7/27/19 01:30:00
7/27/2019,1:45:00 AM,0,2.1319,5.532,7/27/19 01:45:00
7/27/2019,2:00:00 AM,0,2.1219,5.493,7/27/19 02:00:00
7/27/2019,2:15:00 AM,0,2.1207,5.456,7/27/19 02:15:00
7/27/2019,2:30:00 AM,0,2.1197,5.42,7/27/19 02:30:00
7/27/2019,2:45:00 AM,0,2.1046,5.389,7/27/19 02:45:00
7/27/2019,3:00:00 AM,0,2.1201,5.345,7/27/19 03:00:00
7/27/2019,3:15:00 AM,0,2.1322,5.308,7/27/19 03:15:00
7/27/2019,3:30:00 AM,0,2.1312,5.258,7/27/19 03:30:00
7/27/2019,3:45:00 AM,0,2.1105,5.22,7/27/19 03:45:00
7/27/2019,4:00:00 AM,0,2.1131,5.176,7/27/19 04:00:00
7/27/2019,4:15:00 AM,0,2.1091,5.141,7/27/19 04:15:00
7/27/2019,4:30:00 AM,0,2.1014,5.114,7/27/19 04:30:00
7/27/2019,4:45:00 AM,0,2.0929,5.083,7/27/19 04:45:00
7/27/2019,5:00:00 AM,0,2.0858,5.053,7/27/19 05:00:00
7/27/2019,5:15:00 AM,0,2.0776,5.015,7/27/19 05:15:00
7/27/2019,5:30:00 AM,0,2.0855,4.984,7/27/19 05:30:00
7/27/2019,5:45:00 AM,0,2.057,4.949,7/27/19 05:45:00
7/27/2019,6:00:00 AM,0,2.0599,4.918,7/27/19 06:00:00
7/27/2019,6:15:00 AM,0,2.0471,4.888,7/27/19 06:15:00
7/27/2019,6:30:00 AM,0,2.0662,4.862,7/27/19 06:30:00
7/27/2019,6:45:00 AM,0,2.0409,4.831,7/27/19 06:45:00
7/27/2019,7:00:00 AM,0,2.0514,4.806,7/27/19 07:00:00
7/27/2019,7:15:00 AM,0,2.0572,4.786,7/27/19 07:15:00
7/27/2019,7:30:00 AM,0,2.0604,4.786,7/27/19 07:30:00
7/27/2019,7:45:00 AM,0,2.0647,4.798,7/27/19 07:45:00
7/27/2019,8:00:00 AM,0,2.0504,4.821,7/27/19 08:00:00
7/27/2019,8:15:00 AM,0,2.0336,4.846,7/27/19 08:15:00
7/27/2019,8:30:00 AM,0,2.0632,4.881,7/27/19 08:30:00
7/27/2019,8:45:00 AM,0,2.0675,4.959,7/27/19 08:45:00
7/27/2019,9:00:00 AM,0,2.0757,5.019,7/27/19 09:00:00
7/27/2019,9:15:00 AM,0,2.0932,5.128,7/27/19 09:15:00
7/27/2019,9:30:00 AM,0,2.106,5.239,7/27/19 09:30:00
7/27/2019,9:45:00 AM,0,2.1181,5.38,7/27/19 09:45:00
7/27/2019,10:00:00 AM,0,2.1246,5.462,7/27/19 10:00:00
7/27/2019,10:15:00 AM,0,2.1356,5.593,7/27/19 10:15:00
7/27/2019,10:30:00 AM,0,2.14,5.65,7/27/19 10:30:00
7/27/2019,10:45:00 AM,0,2.1499,5.803,7/27/19 10:45:00
