Date,Time,ms,LEVEL (Kpa),TEMPERATURE ©,Combine
7/23/2019,4:30:00 PM,0,14.2106,18.65,7/23/19 16:30:00
7/23/2019,4:45:00 PM,0,14.2397,18.905,7/23/19 16:45:00
7/23/2019,5:00:00 PM,0,14.2358,19.039,7/23/19 17:00:00
7/23/2019,5:15:00 PM,0,14.248,19.127,7/23/19 17:15:00
7/23/2019,5:30:00 PM,0,14.2634,19.165,7/23/19 17:30:00
7/23/2019,5:45:00 PM,0,14.2807,19.233,7/23/19 17:45:00
7/23/2019,6:00:00 PM,0,14.2705,19.309,7/23/19 18:00:00
7/23/2019,6:15:00 PM,0,14.2802,19.301,7/23/19 18:15:00
7/23/2019,6:30:00 PM,0,14.2749,19.871,7/23/19 18:30:00
7/23/2019,6:45:00 PM,0,14.321,18.588,7/23/19 18:45:00
7/23/2019,7:00:00 PM,0,14.3462,18.064,7/23/19 19:00:00
7/23/2019,7:15:00 PM,0,15.1375,18.102,7/23/19 19:15:00
7/23/2019,7:30:00 PM,0,15.1595,17.978,7/23/19 19:30:00
7/23/2019,7:45:00 PM,0,15.1699,18.779,7/23/19 19:45:00
7/23/2019,8:00:00 PM,0,15.1965,19.299,7/23/19 20:00:00
7/23/2019,8:15:00 PM,0,15.2072,19.627,7/23/19 20:15:00
7/23/2019,8:30:00 PM,0,15.168,19.045,7/23/19 20:30:00
7/23/2019,8:45:00 PM,0,15.1862,18.908,7/23/19 20:45:00
7/23/2019,9:00:00 PM,0,15.1976,18.992,7/23/19 21:00:00
7/23/2019,9:15:00 PM,0,15.2113,19.07,7/23/19 21:15:00
7/23/2019,9:30:00 PM,0,15.2183,19.128,7/23/19 21:30:00
7/23/2019,9:45:00 PM,0,15.21,19.093,7/23/19 21:45:00
7/23/2019,10:00:00 PM,0,15.2155,19.108,7/23/19 22:00:00
7/23/2019,10:15:00 PM,0,15.2291,19.125,7/23/19 22:15:00
7/23/2019,10:30:00 PM,0,15.2281,19.139,7/23/19 22:30:00
7/23/2019,10:45:00 PM,0,15.2282,19.149,7/23/19 22:45:00
7/23/2019,11:00:00 PM,0,15.2374,19.16,7/23/19 23:00:00
7/23/2019,11:15:00 PM,0,15.236,19.166,7/23/19 23:15:00
7/23/2019,11:30:00 PM,0,15.2436,19.181,7/23/19 23:30:00
7/23/2019,11:45:00 PM,0,15.2452,19.194,7/23/19 23:45:00
7/24/2019,12:00:00 AM,0,15.2512,19.203,7/24/19 00:00:00
7/24/2019,12:15:00 AM,0,15.2572,19.21,7/24/19 00:15:00
7/24/2019,12:30:00 AM,0,15.2508,19.214,7/24/19 00:30:00
7/24/2019,12:45:00 AM,0,15.2436,19.217,7/24/19 00:45:00
7/24/2019,1:00:00 AM,0,15.2344,19.22,7/24/19 01:00:00
7/24/2019,1:15:00 AM,0,15.2423,19.224,7/24/19 01:15:00
7/24/2019,1:30:00 AM,0,15.2479,19.226,7/24/19 01:30:00
7/24/2019,1:45:00 AM,0,15.2428,19.226,7/24/19 01:45:00
7/24/2019,2:00:00 AM,0,15.2285,19.225,7/24/19 02:00:00
7/24/2019,2:15:00 AM,0,15.2388,19.224,7/24/19 02:15:00
7/24/2019,2:30:00 AM,0,15.234,19.222,7/24/19 02:30:00
7/24/2019,2:45:00 AM,0,15.25,19.218,7/24/19 02:45:00
7/24/2019,3:00:00 AM,0,15.2533,19.212,7/24/19 03:00:00
7/24/2019,3:15:00 AM,0,15.2519,19.207,7/24/19 03:15:00
7/24/2019,3:30:00 AM,0,15.2439,19.203,7/24/19 03:30:00
7/24/2019,3:45:00 AM,0,15.2538,19.201,7/24/19 03:45:00
7/24/2019,4:00:00 AM,0,15.2425,19.201,7/24/19 04:00:00
7/24/2019,4:15:00 AM,0,15.2436,19.203,7/24/19 04:15:00
7/24/2019,4:30:00 AM,0,15.2476,19.2,7/24/19 04:30:00
7/24/2019,4:45:00 AM,0,15.2455,19.196,7/24/19 04:45:00
7/24/2019,5:00:00 AM,0,15.2581,19.193,7/24/19 05:00:00
7/24/2019,5:15:00 AM,0,15.2546,19.19,7/24/19 05:15:00
7/24/2019,5:30:00 AM,0,15.2669,19.187,7/24/19 05:30:00
7/24/2019,5:45:00 AM,0,15.2583,19.185,7/24/19 05:45:00
7/24/2019,6:00:00 AM,0,15.2629,19.183,7/24/19 06:00:00
7/24/2019,6:15:00 AM,0,15.2575,19.18,7/24/19 06:15:00
7/24/2019,6:30:00 AM,0,15.267,19.179,7/24/19 06:30:00
7/24/2019,6:45:00 AM,0,15.2641,19.178,7/24/19 06:45:00
7/24/2019,7:00:00 AM,0,15.2622,19.176,7/24/19 07:00:00
7/24/2019,7:15:00 AM,0,15.2687,19.18,7/24/19 07:15:00
7/24/2019,7:30:00 AM,0,15.2477,19.043,7/24/19 07:30:00
7/24/2019,7:45:00 AM,0,15.2397,18.535,7/24/19 07:45:00
7/24/2019,8:00:00 AM,0,15.2426,18.294,7/24/19 08:00:00
7/24/2019,8:15:00 AM,0,15.262,18.295,7/24/19 08:15:00
7/24/2019,8:30:00 AM,0,15.2664,18.651,7/24/19 08:30:00
7/24/2019,8:45:00 AM,0,15.2692,18.929,7/24/19 08:45:00
7/24/2019,9:00:00 AM,0,15.2636,19.19,7/24/19 09:00:00
7/24/2019,9:15:00 AM,0,15.2571,19.591,7/24/19 09:15:00
7/24/2019,9:30:00 AM,0,15.2659,19.986,7/24/19 09:30:00
7/24/2019,9:45:00 AM,0,15.2416,20.145,7/24/19 09:45:00
7/24/2019,10:00:00 AM,0,15.2466,20.136,7/24/19 10:00:00
7/24/2019,10:15:00 AM,0,15.2183,19.959,7/24/19 10:15:00
7/24/2019,10:30:00 AM,0,15.1991,20.265,7/24/19 10:30:00
7/24/2019,10:45:00 AM,0,15.1716,20.373,7/24/19 10:45:00
7/24/2019,11:00:00 AM,0,13.4732,21.07,7/24/19 11:00:00
7/24/2019,11:15:00 AM,0,7.0768,21.822,7/24/19 11:15:00
7/24/2019,11:30:00 AM,0,0.4437,21.55,7/24/19 11:30:00
7/24/2019,11:45:00 AM,0,0.2098,19.257,7/24/19 11:45:00
7/24/2019,12:00:00 PM,0,0.1089,13.768,7/24/19 12:00:00
7/24/2019,12:15:00 PM,0,0.2006,12.151,7/24/19 12:15:00
7/24/2019,12:30:00 PM,0,0.0375,10.961,7/24/19 12:30:00
7/24/2019,12:45:00 PM,0,0.0336,10.651,7/24/19 12:45:00
7/24/2019,1:00:00 PM,0,0.0465,12.174,7/24/19 13:00:00
7/24/2019,1:15:00 PM,0,0.0503,12.938,7/24/19 13:15:00
7/24/2019,1:30:00 PM,0,0.0624,13.51,7/24/19 13:30:00
7/24/2019,1:45:00 PM,0,0.0678,13.67,7/24/19 13:45:00
7/24/2019,2:00:00 PM,0,-0.8743,14.269,7/24/19 14:00:00
7/24/2019,2:15:00 PM,0,-0.7515,14.75,7/24/19 14:15:00
7/24/2019,2:30:00 PM,0,-0.5547,14.467,7/24/19 14:30:00
7/24/2019,2:45:00 PM,0,3.3118,14.168,7/24/19 14:45:00
7/24/2019,3:00:00 PM,0,11.6072,13.71,7/24/19 15:00:00
7/24/2019,3:15:00 PM,0,14.697,14.143,7/24/19 15:15:00
7/24/2019,3:30:00 PM,0,14.9034,15.223,7/24/19 15:30:00
7/24/2019,3:45:00 PM,0,14.9177,15.937,7/24/19 15:45:00
7/24/2019,4:00:00 PM,0,14.9945,16.372,7/24/19 16:00:00
7/24/2019,4:15:00 PM,0,14.8987,16.918,7/24/19 16:15:00
7/24/2019,4:30:00 PM,0,15.013,17.198,7/24/19 16:30:00
7/24/2019,4:45:00 PM,0,14.1901,19.186,7/24/19 16:45:00
7/24/2019,5:00:00 PM,0,14.1937,19.441,7/24/19 17:00:00
7/24/2019,5:15:00 PM,0,14.1952,19.432,7/24/19 17:15:00
7/24/2019,5:30:00 PM,0,14.2159,19.806,7/24/19 17:30:00
7/24/2019,5:45:00 PM,0,14.2301,20.014,7/24/19 17:45:00
7/24/2019,6:00:00 PM,0,14.2312,20.172,7/24/19 18:00:00
7/24/2019,6:15:00 PM,0,14.244,20.25,7/24/19 18:15:00
7/24/2019,6:30:00 PM,0,14.266,20.323,7/24/19 18:30:00
7/24/2019,6:45:00 PM,0,14.2829,20.395,7/24/19 18:45:00
7/24/2019,7:00:00 PM,0,14.2952,20.47,7/24/19 19:00:00
7/24/2019,7:15:00 PM,0,14.3029,20.536,7/24/19 19:15:00
7/24/2019,7:30:00 PM,0,14.3224,20.545,7/24/19 19:30:00
7/24/2019,7:45:00 PM,0,14.3298,20.557,7/24/19 19:45:00
7/24/2019,8:00:00 PM,0,14.3498,20.556,7/24/19 20:00:00
7/24/2019,8:15:00 PM,0,14.3691,20.563,7/24/19 20:15:00
7/24/2019,8:30:00 PM,0,14.3635,20.563,7/24/19 20:30:00
7/24/2019,8:45:00 PM,0,14.3661,20.568,7/24/19 20:45:00
7/24/2019,9:00:00 PM,0,14.3885,20.573,7/24/19 21:00:00
7/24/2019,9:15:00 PM,0,14.3928,20.573,7/24/19 21:15:00
7/24/2019,9:30:00 PM,0,14.4028,20.583,7/24/19 21:30:00
7/24/2019,9:45:00 PM,0,14.4121,20.588,7/24/19 21:45:00
7/24/2019,10:00:00 PM,0,14.4298,20.591,7/24/19 22:00:00
7/24/2019,10:15:00 PM,0,14.4241,20.597,7/24/19 22:15:00
7/24/2019,10:30:00 PM,0,14.4333,20.594,7/24/19 22:30:00
7/24/2019,10:45:00 PM,0,14.4015,20.587,7/24/19 22:45:00
7/24/2019,11:00:00 PM,0,14.4153,20.593,7/24/19 23:00:00
7/24/2019,11:15:00 PM,0,14.4335,20.587,7/24/19 23:15:00
7/24/2019,11:30:00 PM,0,14.4311,20.577,7/24/19 23:30:00
7/24/2019,11:45:00 PM,0,14.4173,20.57,7/24/19 23:45:00
7/25/2019,12:00:00 AM,0,14.4274,20.572,7/25/19 00:00:00
7/25/2019,12:15:00 AM,0,14.4421,20.572,7/25/19 00:15:00
7/25/2019,12:30:00 AM,0,14.4293,20.569,7/25/19 00:30:00
7/25/2019,12:45:00 AM,0,14.4137,20.579,7/25/19 00:45:00
7/25/2019,1:00:00 AM,0,14.4382,20.572,7/25/19 01:00:00
7/25/2019,1:15:00 AM,0,14.4317,20.572,7/25/19 01:15:00
7/25/2019,1:30:00 AM,0,14.4318,20.571,7/25/19 01:30:00
7/25/2019,1:45:00 AM,0,14.4274,20.569,7/25/19 01:45:00
7/25/2019,2:00:00 AM,0,14.4182,20.574,7/25/19 02:00:00
7/25/2019,2:15:00 AM,0,14.4102,20.572,7/25/19 02:15:00
7/25/2019,2:30:00 AM,0,14.4185,20.581,7/25/19 02:30:00
7/25/2019,2:45:00 AM,0,14.4195,20.581,7/25/19 02:45:00
7/25/2019,3:00:00 AM,0,14.4188,20.575,7/25/19 03:00:00
7/25/2019,3:15:00 AM,0,14.4175,20.576,7/25/19 03:15:00
7/25/2019,3:30:00 AM,0,14.4127,20.584,7/25/19 03:30:00
7/25/2019,3:45:00 AM,0,14.4205,20.587,7/25/19 03:45:00
7/25/2019,4:00:00 AM,0,14.4175,20.589,7/25/19 04:00:00
7/25/2019,4:15:00 AM,0,14.4259,20.585,7/25/19 04:15:00
7/25/2019,4:30:00 AM,0,14.4296,20.583,7/25/19 04:30:00
7/25/2019,4:45:00 AM,0,14.4339,20.585,7/25/19 04:45:00
7/25/2019,5:00:00 AM,0,14.4114,20.582,7/25/19 05:00:00
7/25/2019,5:15:00 AM,0,14.4209,20.583,7/25/19 05:15:00
7/25/2019,5:30:00 AM,0,14.4195,20.583,7/25/19 05:30:00
7/25/2019,5:45:00 AM,0,14.4359,20.588,7/25/19 05:45:00
7/25/2019,6:00:00 AM,0,14.4409,20.587,7/25/19 06:00:00
7/25/2019,6:15:00 AM,0,14.434,20.586,7/25/19 06:15:00
7/25/2019,6:30:00 AM,0,14.4412,20.591,7/25/19 06:30:00
7/25/2019,6:45:00 AM,0,14.444,20.596,7/25/19 06:45:00
7/25/2019,7:00:00 AM,0,14.4421,20.602,7/25/19 07:00:00
7/25/2019,7:15:00 AM,0,14.448,20.6,7/25/19 07:15:00
7/25/2019,7:30:00 AM,0,14.455,20.6,7/25/19 07:30:00
7/25/2019,7:45:00 AM,0,14.4547,20.597,7/25/19 07:45:00
7/25/2019,8:00:00 AM,0,14.4497,20.587,7/25/19 08:00:00
7/25/2019,8:15:00 AM,0,14.4404,20.578,7/25/19 08:15:00
7/25/2019,8:30:00 AM,0,14.4448,20.571,7/25/19 08:30:00
7/25/2019,8:45:00 AM,0,14.4324,20.568,7/25/19 08:45:00
7/25/2019,9:00:00 AM,0,14.4349,20.564,7/25/19 09:00:00
7/25/2019,9:15:00 AM,0,14.4296,20.568,7/25/19 09:15:00
7/25/2019,9:30:00 AM,0,14.4141,20.574,7/25/19 09:30:00
7/25/2019,9:45:00 AM,0,14.4199,20.546,7/25/19 09:45:00
7/25/2019,10:00:00 AM,0,14.4103,20.531,7/25/19 10:00:00
7/25/2019,10:15:00 AM,0,14.3913,20.048,7/25/19 10:15:00
7/25/2019,10:30:00 AM,0,14.5547,20.375,7/25/19 10:30:00
7/25/2019,10:45:00 AM,0,12.1075,20.998,7/25/19 10:45:00
7/25/2019,11:00:00 AM,0,4.299,21.546,7/25/19 11:00:00
7/25/2019,11:15:00 AM,0,0.4074,22.001,7/25/19 11:15:00
7/25/2019,11:30:00 AM,0,0.2018,21.572,7/25/19 11:30:00
7/25/2019,11:45:00 AM,0,0.1871,20.381,7/25/19 11:45:00
7/25/2019,12:00:00 PM,0,0.1307,18.15,7/25/19 12:00:00
7/25/2019,12:15:00 PM,0,0.1106,16.553,7/25/19 12:15:00
7/25/2019,12:30:00 PM,0,0.0938,15.707,7/25/19 12:30:00
7/25/2019,12:45:00 PM,0,0.0883,15.2,7/25/19 12:45:00
7/25/2019,1:00:00 PM,0,0.0766,13.868,7/25/19 13:00:00
7/25/2019,1:15:00 PM,0,0.0553,12.792,7/25/19 13:15:00
7/25/2019,1:30:00 PM,0,0.0436,12.079,7/25/19 13:30:00
7/25/2019,1:45:00 PM,0,0.0356,11.522,7/25/19 13:45:00
7/25/2019,2:00:00 PM,0,0.0261,11.047,7/25/19 14:00:00
7/25/2019,2:15:00 PM,0,0.004,10.49,7/25/19 14:15:00
7/25/2019,2:30:00 PM,0,-0.0063,10.074,7/25/19 14:30:00
7/25/2019,2:45:00 PM,0,-0.0194,9.729,7/25/19 14:45:00
7/25/2019,3:00:00 PM,0,-0.0211,9.461,7/25/19 15:00:00
7/25/2019,3:15:00 PM,0,-0.0236,9.326,7/25/19 15:15:00
7/25/2019,3:30:00 PM,0,-0.0334,8.199,7/25/19 15:30:00
7/25/2019,3:45:00 PM,0,2.4665,8.845,7/25/19 15:45:00
7/25/2019,4:00:00 PM,0,2.5042,8.844,7/25/19 16:00:00
7/25/2019,4:15:00 PM,0,2.4607,8.804,7/25/19 16:15:00
7/25/2019,4:30:00 PM,0,2.4949,8.66,7/25/19 16:30:00
7/25/2019,4:45:00 PM,0,2.4768,8.579,7/25/19 16:45:00
7/25/2019,5:00:00 PM,0,2.4703,8.46,7/25/19 17:00:00
7/25/2019,5:15:00 PM,0,2.4442,8.382,7/25/19 17:15:00
7/25/2019,5:30:00 PM,0,2.4324,8.306,7/25/19 17:30:00
7/25/2019,5:45:00 PM,0,2.413,8.192,7/25/19 17:45:00
7/25/2019,6:00:00 PM,0,2.3961,8.044,7/25/19 18:00:00
7/25/2019,6:15:00 PM,0,2.3666,7.913,7/25/19 18:15:00
7/25/2019,6:30:00 PM,0,2.3492,7.767,7/25/19 18:30:00
7/25/2019,6:45:00 PM,0,2.3256,7.631,7/25/19 18:45:00
7/25/2019,7:00:00 PM,0,2.3056,7.499,7/25/19 19:00:00
7/25/2019,7:15:00 PM,0,2.2823,7.377,7/25/19 19:15:00
7/25/2019,7:30:00 PM,0,2.2695,7.26,7/25/19 19:30:00
7/25/2019,7:45:00 PM,0,2.2561,7.165,7/25/19 19:45:00
7/25/2019,8:00:00 PM,0,2.2443,7.073,7/25/19 20:00:00
7/25/2019,8:15:00 PM,0,2.233,6.972,7/25/19 20:15:00
7/25/2019,8:30:00 PM,0,2.2111,6.889,7/25/19 20:30:00
7/25/2019,8:45:00 PM,0,2.2066,6.802,7/25/19 20:45:00
7/25/2019,9:00:00 PM,0,2.1952,6.727,7/25/19 21:00:00
7/25/2019,9:15:00 PM,0,2.1794,6.659,7/25/19 21:15:00
7/25/2019,9:30:00 PM,0,2.1709,6.593,7/25/19 21:30:00
7/25/2019,9:45:00 PM,0,2.1723,6.514,7/25/19 21:45:00
7/25/2019,10:00:00 PM,0,2.1751,6.441,7/25/19 22:00:00
7/25/2019,10:15:00 PM,0,2.175,6.387,7/25/19 22:15:00
7/25/2019,10:30:00 PM,0,2.172,6.339,7/25/19 22:30:00
7/25/2019,10:45:00 PM,0,2.1714,6.293,7/25/19 22:45:00
7/25/2019,11:00:00 PM,0,2.1605,6.251,7/25/19 23:00:00
7/25/2019,11:15:00 PM,0,2.1508,6.204,7/25/19 23:15:00
7/25/2019,11:30:00 PM,0,2.1432,6.166,7/25/19 23:30:00
7/25/2019,11:45:00 PM,0,2.1324,6.12,7/25/19 23:45:00
7/26/2019,12:00:00 AM,0,2.1308,6.07,7/26/19 00:00:00
7/26/2019,12:15:00 AM,0,2.1208,6.022,7/26/19 00:15:00
7/26/2019,12:30:00 AM,0,2.1121,5.98,7/26/19 00:30:00
7/26/2019,12:45:00 AM,0,2.108,5.932,7/26/19 00:45:00
7/26/2019,1:00:00 AM,0,2.1116,5.884,7/26/19 01:00:00
7/26/2019,1:15:00 AM,0,2.1012,5.835,7/26/19 01:15:00
7/26/2019,1:30:00 AM,0,2.0985,5.785,7/26/19 01:30:00
7/26/2019,1:45:00 AM,0,2.0998,5.732,7/26/19 01:45:00
7/26/2019,2:00:00 AM,0,2.0986,5.681,7/26/19 02:00:00
7/26/2019,2:15:00 AM,0,2.0839,5.63,7/26/19 02:15:00
7/26/2019,2:30:00 AM,0,2.0807,5.581,7/26/19 02:30:00
7/26/2019,2:45:00 AM,0,2.0786,5.537,7/26/19 02:45:00
7/26/2019,3:00:00 AM,0,2.0722,5.49,7/26/19 03:00:00
7/26/2019,3:15:00 AM,0,2.0593,5.437,7/26/19 03:15:00
7/26/2019,3:30:00 AM,0,2.0608,5.385,7/26/19 03:30:00
7/26/2019,3:45:00 AM,0,2.0541,5.334,7/26/19 03:45:00
7/26/2019,4:00:00 AM,0,2.0403,5.286,7/26/19 04:00:00
7/26/2019,4:15:00 AM,0,2.0406,5.228,7/26/19 04:15:00
7/26/2019,4:30:00 AM,0,2.06,5.161,7/26/19 04:30:00
7/26/2019,4:45:00 AM,0,2.0457,5.077,7/26/19 04:45:00
7/26/2019,5:00:00 AM,0,2.066,4.974,7/26/19 05:00:00
7/26/2019,5:15:00 AM,0,2.0696,4.917,7/26/19 05:15:00
7/26/2019,5:30:00 AM,0,2.0659,4.867,7/26/19 05:30:00
7/26/2019,5:45:00 AM,0,2.0761,4.826,7/26/19 05:45:00
7/26/2019,6:00:00 AM,0,2.0756,4.784,7/26/19 06:00:00
7/26/2019,6:15:00 AM,0,2.0831,4.751,7/26/19 06:15:00
7/26/2019,6:30:00 AM,0,2.0862,4.73,7/26/19 06:30:00
7/26/2019,6:45:00 AM,0,2.0904,4.714,7/26/19 06:45:00
7/26/2019,7:00:00 AM,0,2.0969,4.715,7/26/19 07:00:00
7/26/2019,7:15:00 AM,0,2.0899,4.722,7/26/19 07:15:00
7/26/2019,7:30:00 AM,0,2.0922,4.714,7/26/19 07:30:00
7/26/2019,7:45:00 AM,0,2.0817,4.72,7/26/19 07:45:00
7/26/2019,8:00:00 AM,0,2.0847,4.754,7/26/19 08:00:00
7/26/2019,8:15:00 AM,0,2.0921,4.839,7/26/19 08:15:00
7/26/2019,8:30:00 AM,0,2.0879,4.883,7/26/19 08:30:00
7/26/2019,8:45:00 AM,0,2.093,4.933,7/26/19 08:45:00
7/26/2019,9:00:00 AM,0,2.0987,5.001,7/26/19 09:00:00
7/26/2019,9:15:00 AM,0,2.1031,5.142,7/26/19 09:15:00
7/26/2019,9:30:00 AM,0,2.1131,5.3,7/26/19 09:30:00
7/26/2019,9:45:00 AM,0,2.1442,5.737,7/26/19 09:45:00
7/26/2019,10:00:00 AM,0,2.1474,6.022,7/26/19 10:00:00
7/26/2019,10:15:00 AM,0,2.1442,6.286,7/26/19 10:15:00
7/26/2019,10:30:00 AM,0,2.1513,6.492,7/26/19 10:30:00
7/26/2019,10:45:00 AM,0,2.1479,6.79,7/26/19 10:45:00
7/26/2019,11:00:00 AM,0,2.1505,7.012,7/26/19 11:00:00
7/26/2019,11:15:00 AM,0,2.1482,7.174,7/26/19 11:15:00
7/26/2019,11:30:00 AM,0,2.1502,7.304,7/26/19 11:30:00
7/26/2019,11:45:00 AM,0,2.1205,7.395,7/26/19 11:45:00
7/26/2019,12:00:00 PM,0,2.1455,7.701,7/26/19 12:00:00
7/26/2019,12:15:00 PM,0,2.131,7.992,7/26/19 12:15:00
7/26/2019,12:30:00 PM,0,2.1473,8.233,7/26/19 12:30:00
7/26/2019,12:45:00 PM,0,2.1426,8.276,7/26/19 12:45:00
7/26/2019,1:00:00 PM,0,2.1321,8.483,7/26/19 13:00:00
7/26/2019,1:15:00 PM,0,2.1445,8.829,7/26/19 13:15:00
7/26/2019,1:30:00 PM,0,2.1252,9.131,7/26/19 13:30:00
7/26/2019,1:45:00 PM,0,2.122,9.217,7/26/19 13:45:00
7/26/2019,2:00:00 PM,0,2.1277,9.564,7/26/19 14:00:00
7/26/2019,2:15:00 PM,0,2.1286,9.574,7/26/19 14:15:00
7/26/2019,2:30:00 PM,0,2.1323,9.513,7/26/19 14:30:00
7/26/2019,2:45:00 PM,0,2.1038,9.416,7/26/19 14:45:00
7/26/2019,3:00:00 PM,0,2.1094,9.5,7/26/19 15:00:00
7/26/2019,3:15:00 PM,0,2.1158,9.567,7/26/19 15:15:00
7/26/2019,3:30:00 PM,0,2.1064,9.589,7/26/19 15:30:00
7/26/2019,3:45:00 PM,0,2.0894,9.446,7/26/19 15:45:00
7/26/2019,4:00:00 PM,0,2.0838,9.31,7/26/19 16:00:00
7/26/2019,4:15:00 PM,0,2.081,9.238,7/26/19 16:15:00
7/26/2019,4:30:00 PM,0,2.074,9.082,7/26/19 16:30:00
7/26/2019,4:45:00 PM,0,2.0753,8.964,7/26/19 16:45:00
7/26/2019,5:00:00 PM,0,2.0553,8.796,7/26/19 17:00:00
7/26/2019,5:15:00 PM,0,2.0288,8.657,7/26/19 17:15:00
7/26/2019,5:30:00 PM,0,2.0026,8.528,7/26/19 17:30:00
7/26/2019,5:45:00 PM,0,1.9846,8.372,7/26/19 17:45:00
7/26/2019,6:00:00 PM,0,1.9755,8.211,7/26/19 18:00:00
7/26/2019,6:15:00 PM,0,1.9674,8.07,7/26/19 18:15:00
7/26/2019,6:30:00 PM,0,1.9762,7.924,7/26/19 18:30:00
7/26/2019,6:45:00 PM,0,1.9747,7.801,7/26/19 18:45:00
7/26/2019,7:00:00 PM,0,1.9792,7.671,7/26/19 19:00:00
7/26/2019,7:15:00 PM,0,1.9781,7.575,7/26/19 19:15:00
7/26/2019,7:30:00 PM,0,1.9648,7.448,7/26/19 19:30:00
7/26/2019,7:45:00 PM,0,1.9539,7.334,7/26/19 19:45:00
7/26/2019,8:00:00 PM,0,1.9497,7.21,7/26/19 20:00:00
7/26/2019,8:15:00 PM,0,1.9392,7.089,7/26/19 20:15:00
7/26/2019,8:30:00 PM,0,1.9348,6.964,7/26/19 20:30:00
7/26/2019,8:45:00 PM,0,1.9266,6.854,7/26/19 20:45:00
7/26/2019,9:00:00 PM,0,1.9245,6.745,7/26/19 21:00:00
7/26/2019,9:15:00 PM,0,1.9162,6.649,7/26/19 21:15:00
7/26/2019,9:30:00 PM,0,1.9208,6.557,7/26/19 21:30:00
7/26/2019,9:45:00 PM,0,1.9021,6.486,7/26/19 21:45:00
7/26/2019,10:00:00 PM,0,1.9054,6.406,7/26/19 22:00:00
7/26/2019,10:15:00 PM,0,1.888,6.307,7/26/19 22:15:00
7/26/2019,10:30:00 PM,0,1.8856,6.231,7/26/19 22:30:00
7/26/2019,10:45:00 PM,0,1.885,6.151,7/26/19 22:45:00
7/26/2019,11:00:00 PM,0,1.878,6.073,7/26/19 23:00:00
7/26/2019,11:15:00 PM,0,1.8706,6.005,7/26/19 23:15:00
7/26/2019,11:30:00 PM,0,1.8648,5.948,7/26/19 23:30:00
7/26/2019,11:45:00 PM,0,1.8653,5.893,7/26/19 23:45:00
7/27/2019,12:00:00 AM,0,1.8622,5.817,7/27/19 00:00:00
7/27/2019,12:15:00 AM,0,1.8638,5.747,7/27/19 00:15:00
7/27/2019,12:30:00 AM,0,1.8562,5.688,7/27/19 00:30:00
7/27/2019,12:45:00 AM,0,1.8611,5.631,7/27/19 00:45:00
7/27/2019,1:00:00 AM,0,1.858,5.567,7/27/19 01:00:00
7/27/2019,1:15:00 AM,0,1.843,5.516,7/27/19 01:15:00
7/27/2019,1:30:00 AM,0,1.8474,5.463,7/27/19 01:30:00
7/27/2019,1:45:00 AM,0,1.8305,5.413,7/27/19 01:45:00
7/27/2019,2:00:00 AM,0,1.8429,5.378,7/27/19 02:00:00
7/27/2019,2:15:00 AM,0,1.8198,5.338,7/27/19 02:15:00
7/27/2019,2:30:00 AM,0,1.8268,5.302,7/27/19 02:30:00
7/27/2019,2:45:00 AM,0,1.8317,5.267,7/27/19 02:45:00
7/27/2019,3:00:00 AM,0,1.8196,5.225,7/27/19 03:00:00
7/27/2019,3:15:00 AM,0,1.8271,5.176,7/27/19 03:15:00
7/27/2019,3:30:00 AM,0,1.8149,5.137,7/27/19 03:30:00
7/27/2019,3:45:00 AM,0,1.8125,5.097,7/27/19 03:45:00
7/27/2019,4:00:00 AM,0,1.7993,5.053,7/27/19 04:00:00
7/27/2019,4:15:00 AM,0,1.8001,5.022,7/27/19 04:15:00
7/27/2019,4:30:00 AM,0,1.7972,4.997,7/27/19 04:30:00
7/27/2019,4:45:00 AM,0,1.7913,4.963,7/27/19 04:45:00
7/27/2019,5:00:00 AM,0,1.7835,4.931,7/27/19 05:00:00
7/27/2019,5:15:00 AM,0,1.7792,4.889,7/27/19 05:15:00
7/27/2019,5:30:00 AM,0,1.7734,4.86,7/27/19 05:30:00
7/27/2019,5:45:00 AM,0,1.7681,4.83,7/27/19 05:45:00
7/27/2019,6:00:00 AM,0,1.7616,4.794,7/27/19 06:00:00
7/27/2019,6:15:00 AM,0,1.7485,4.766,7/27/19 06:15:00
7/27/2019,6:30:00 AM,0,1.755,4.74,7/27/19 06:30:00
7/27/2019,6:45:00 AM,0,1.7463,4.711,7/27/19 06:45:00
7/27/2019,7:00:00 AM,0,1.7444,4.684,7/27/19 07:00:00
7/27/2019,7:15:00 AM,0,1.7568,4.675,7/27/19 07:15:00
7/27/2019,7:30:00 AM,0,1.7452,4.679,7/27/19 07:30:00
7/27/2019,7:45:00 AM,0,1.7527,4.695,7/27/19 07:45:00
7/27/2019,8:00:00 AM,0,1.7594,4.727,7/27/19 08:00:00
7/27/2019,8:15:00 AM,0,1.7524,4.741,7/27/19 08:15:00
7/27/2019,8:30:00 AM,0,1.7726,4.805,7/27/19 08:30:00
7/27/2019,8:45:00 AM,0,1.7722,4.881,7/27/19 08:45:00
7/27/2019,9:00:00 AM,0,1.7906,4.939,7/27/19 09:00:00
7/27/2019,9:15:00 AM,0,1.8081,5.073,7/27/19 09:15:00
7/27/2019,9:30:00 AM,0,1.8214,5.176,7/27/19 09:30:00
7/27/2019,9:45:00 AM,0,1.8504,5.305,7/27/19 09:45:00
