Serial_number: 2020421,,,,
Date,Time,DateTime,LEVEL,TEMPERATURE
7/24/19,3:30:00 PM,07/24/19 15:30:00,65.6082,8.658
7/24/19,3:45:00 PM,07/24/19 15:45:00,65.552,8.657
7/24/19,4:00:00 PM,07/24/19 16:00:00,65.4894,8.831
7/24/19,4:15:00 PM,07/24/19 16:15:00,65.5162,8.97
7/24/19,4:30:00 PM,07/24/19 16:30:00,65.4978,9.013
7/24/19,4:45:00 PM,07/24/19 16:45:00,65.4996,8.896
7/24/19,5:00:00 PM,07/24/19 17:00:00,65.4534,8.878
7/24/19,5:15:00 PM,07/24/19 17:15:00,65.4459,8.923
7/24/19,5:30:00 PM,07/24/19 17:30:00,65.471,8.902
7/24/19,5:45:00 PM,07/24/19 17:45:00,65.4768,8.798
7/24/19,6:00:00 PM,07/24/19 18:00:00,65.4431,8.616
7/24/19,6:15:00 PM,07/24/19 18:15:00,65.386,8.411
7/24/19,6:30:00 PM,07/24/19 18:30:00,65.3333,8.195
7/24/19,6:45:00 PM,07/24/19 18:45:00,65.3543,8.026
7/24/19,7:00:00 PM,07/24/19 19:00:00,65.3321,7.842
7/24/19,7:15:00 PM,07/24/19 19:15:00,65.2918,7.616
7/24/19,7:30:00 PM,07/24/19 19:30:00,65.3033,7.374
7/24/19,7:45:00 PM,07/24/19 19:45:00,65.2518,7.155
7/24/19,8:00:00 PM,07/24/19 20:00:00,65.2163,6.959
7/24/19,8:15:00 PM,07/24/19 20:15:00,65.2149,6.77
7/24/19,8:30:00 PM,07/24/19 20:30:00,65.2116,6.592
7/24/19,8:45:00 PM,07/24/19 20:45:00,65.1693,6.463
7/24/19,9:00:00 PM,07/24/19 21:00:00,65.1754,6.418
7/24/19,9:15:00 PM,07/24/19 21:15:00,65.185,6.381
7/24/19,9:30:00 PM,07/24/19 21:30:00,65.2289,6.349
7/24/19,9:45:00 PM,07/24/19 21:45:00,65.2292,6.298
7/24/19,10:00:00 PM,07/24/19 22:00:00,65.1936,6.229
7/24/19,10:15:00 PM,07/24/19 22:15:00,65.2011,6.188
7/24/19,10:30:00 PM,07/24/19 22:30:00,65.1721,6.153
7/24/19,10:45:00 PM,07/24/19 22:45:00,65.1588,6.111
7/24/19,11:00:00 PM,07/24/19 23:00:00,65.1573,6.064
7/24/19,11:15:00 PM,07/24/19 23:15:00,65.1337,6.023
7/24/19,11:30:00 PM,07/24/19 23:30:00,65.1418,5.978
7/24/19,11:45:00 PM,07/24/19 23:45:00,65.1377,5.929
7/25/19,12:00:00 AM,07/25/19 00:00:00,65.1371,5.886
7/25/19,12:15:00 AM,07/25/19 00:15:00,65.1219,5.83
7/25/19,12:30:00 AM,07/25/19 00:30:00,65.0709,5.785
7/25/19,12:45:00 AM,07/25/19 00:45:00,65.0676,5.741
7/25/19,1:00:00 AM,07/25/19 01:00:00,65.055,5.695
7/25/19,1:15:00 AM,07/25/19 01:15:00,65.0268,5.65
7/25/19,1:30:00 AM,07/25/19 01:30:00,65.0074,5.613
7/25/19,1:45:00 AM,07/25/19 01:45:00,65.0025,5.579
7/25/19,2:00:00 AM,07/25/19 02:00:00,64.9722,5.542
7/25/19,2:15:00 AM,07/25/19 02:15:00,64.9808,5.506
7/25/19,2:30:00 AM,07/25/19 02:30:00,64.9492,5.461
7/25/19,2:45:00 AM,07/25/19 02:45:00,64.9277,5.41
7/25/19,3:00:00 AM,07/25/19 03:00:00,64.9288,5.388
7/25/19,3:15:00 AM,07/25/19 03:15:00,64.919,5.368
7/25/19,3:30:00 AM,07/25/19 03:30:00,64.9086,5.342
7/25/19,3:45:00 AM,07/25/19 03:45:00,64.9134,5.296
7/25/19,4:00:00 AM,07/25/19 04:00:00,64.9106,5.266
7/25/19,4:15:00 AM,07/25/19 04:15:00,64.9389,5.226
7/25/19,4:30:00 AM,07/25/19 04:30:00,64.9413,5.186
7/25/19,4:45:00 AM,07/25/19 04:45:00,64.9548,5.157
7/25/19,5:00:00 AM,07/25/19 05:00:00,64.9388,5.125
7/25/19,5:15:00 AM,07/25/19 05:15:00,64.9537,5.089
7/25/19,5:30:00 AM,07/25/19 05:30:00,64.9235,5.05
7/25/19,5:45:00 AM,07/25/19 05:45:00,64.9261,5.012
7/25/19,6:00:00 AM,07/25/19 06:00:00,64.928,4.975
7/25/19,6:15:00 AM,07/25/19 06:15:00,64.9214,4.944
7/25/19,6:30:00 AM,07/25/19 06:30:00,64.9615,4.916
7/25/19,6:45:00 AM,07/25/19 06:45:00,64.9312,4.891
7/25/19,7:00:00 AM,07/25/19 07:00:00,64.9661,4.869
7/25/19,7:15:00 AM,07/25/19 07:15:00,64.9743,4.865
7/25/19,7:30:00 AM,07/25/19 07:30:00,64.9987,4.857
7/25/19,7:45:00 AM,07/25/19 07:45:00,64.9879,4.876
7/25/19,8:00:00 AM,07/25/19 08:00:00,65.0008,4.906
7/25/19,8:15:00 AM,07/25/19 08:15:00,65.021,4.952
7/25/19,8:30:00 AM,07/25/19 08:30:00,65.0299,5.041
7/25/19,8:45:00 AM,07/25/19 08:45:00,65.0383,5.12
7/25/19,9:00:00 AM,07/25/19 09:00:00,65.0362,5.2
7/25/19,9:15:00 AM,07/25/19 09:15:00,65.0284,5.325
7/25/19,9:30:00 AM,07/25/19 09:30:00,65.0967,5.439
7/25/19,9:45:00 AM,07/25/19 09:45:00,65.1443,5.567
7/25/19,10:00:00 AM,07/25/19 10:00:00,65.1696,5.668
7/25/19,10:15:00 AM,07/25/19 10:15:00,65.1877,5.816
7/25/19,10:30:00 AM,07/25/19 10:30:00,65.222,5.964
7/25/19,10:45:00 AM,07/25/19 10:45:00,65.1804,6.131
7/25/19,11:00:00 AM,07/25/19 11:00:00,65.2618,6.4
7/25/19,11:15:00 AM,07/25/19 11:15:00,65.2465,6.618
7/25/19,11:30:00 AM,07/25/19 11:30:00,65.2843,6.84
7/25/19,11:45:00 AM,07/25/19 11:45:00,65.2736,7.203
7/25/19,12:00:00 PM,07/25/19 12:00:00,65.2354,7.432
7/25/19,12:15:00 PM,07/25/19 12:15:00,65.2554,7.502
7/25/19,12:30:00 PM,07/25/19 12:30:00,65.2732,7.463
7/25/19,12:45:00 PM,07/25/19 12:45:00,65.2207,7.431
7/25/19,1:00:00 PM,07/25/19 13:00:00,65.2622,7.468
7/25/19,1:15:00 PM,07/25/19 13:15:00,65.2806,7.622
7/25/19,1:30:00 PM,07/25/19 13:30:00,65.1885,7.762
7/25/19,1:45:00 PM,07/25/19 13:45:00,65.1985,7.968
7/25/19,2:00:00 PM,07/25/19 14:00:00,65.166,8.16
7/25/19,2:15:00 PM,07/25/19 14:15:00,65.1569,8.405
7/25/19,2:30:00 PM,07/25/19 14:30:00,65.1688,8.365
7/25/19,2:45:00 PM,07/25/19 14:45:00,65.1718,8.628
7/25/19,3:00:00 PM,07/25/19 15:00:00,65.0495,8.889
7/25/19,3:15:00 PM,07/25/19 15:15:00,62.4141,8.992
7/25/19,3:30:00 PM,07/25/19 15:30:00,62.3767,6.811
7/25/19,3:45:00 PM,07/25/19 15:45:00,62.4644,7.856
7/25/19,4:00:00 PM,07/25/19 16:00:00,62.5923,16.869
7/25/19,4:15:00 PM,07/25/19 16:15:00,62.519,8.86
7/25/19,4:30:00 PM,07/25/19 16:30:00,62.4881,6.828
7/25/19,4:45:00 PM,07/25/19 16:45:00,64.9047,8.67
7/25/19,5:00:00 PM,07/25/19 17:00:00,64.9194,8.613
7/25/19,5:15:00 PM,07/25/19 17:15:00,64.9303,8.522
7/25/19,5:30:00 PM,07/25/19 17:30:00,64.9155,8.452
7/25/19,5:45:00 PM,07/25/19 17:45:00,64.9138,8.347
7/25/19,6:00:00 PM,07/25/19 18:00:00,64.9079,8.21
7/25/19,6:15:00 PM,07/25/19 18:15:00,64.9085,8.071
7/25/19,6:30:00 PM,07/25/19 18:30:00,64.9024,7.931
7/25/19,6:45:00 PM,07/25/19 18:45:00,64.9035,7.793
7/25/19,7:00:00 PM,07/25/19 19:00:00,64.9132,7.655
7/25/19,7:15:00 PM,07/25/19 19:15:00,64.9173,7.529
7/25/19,7:30:00 PM,07/25/19 19:30:00,64.9061,7.42
7/25/19,7:45:00 PM,07/25/19 19:45:00,64.94,7.31
7/25/19,8:00:00 PM,07/25/19 20:00:00,64.9259,7.213
7/25/19,8:15:00 PM,07/25/19 20:15:00,64.9611,7.117
7/25/19,8:30:00 PM,07/25/19 20:30:00,64.9825,7.03
7/25/19,8:45:00 PM,07/25/19 20:45:00,64.9881,6.942
7/25/19,9:00:00 PM,07/25/19 21:00:00,64.9956,6.866
7/25/19,9:15:00 PM,07/25/19 21:15:00,64.9967,6.796
7/25/19,9:30:00 PM,07/25/19 21:30:00,65.0097,6.732
7/25/19,9:45:00 PM,07/25/19 21:45:00,65.0362,6.659
7/25/19,10:00:00 PM,07/25/19 22:00:00,65.0249,6.582
7/25/19,10:15:00 PM,07/25/19 22:15:00,65.0387,6.516
7/25/19,10:30:00 PM,07/25/19 22:30:00,65.0183,6.466
7/25/19,10:45:00 PM,07/25/19 22:45:00,65.003,6.422
7/25/19,11:00:00 PM,07/25/19 23:00:00,64.9947,6.378
7/25/19,11:15:00 PM,07/25/19 23:15:00,64.9949,6.334
7/25/19,11:30:00 PM,07/25/19 23:30:00,64.977,6.29
7/25/19,11:45:00 PM,07/25/19 23:45:00,64.9527,6.248
7/26/19,12:00:00 AM,07/26/19 00:00:00,64.9502,6.202
7/26/19,12:15:00 AM,07/26/19 00:15:00,64.9328,6.149
7/26/19,12:30:00 AM,07/26/19 00:30:00,64.921,6.109
7/26/19,12:45:00 AM,07/26/19 00:45:00,64.9203,6.064
7/26/19,1:00:00 AM,07/26/19 01:00:00,64.9097,6.012
7/26/19,1:15:00 AM,07/26/19 01:15:00,64.8882,5.967
7/26/19,1:30:00 AM,07/26/19 01:30:00,64.8621,5.917
7/26/19,1:45:00 AM,07/26/19 01:45:00,64.8643,5.867
7/26/19,2:00:00 AM,07/26/19 02:00:00,64.8386,5.812
7/26/19,2:15:00 AM,07/26/19 02:15:00,64.8154,5.764
7/26/19,2:30:00 AM,07/26/19 02:30:00,64.8176,5.71
7/26/19,2:45:00 AM,07/26/19 02:45:00,64.8028,5.667
7/26/19,3:00:00 AM,07/26/19 03:00:00,64.7783,5.621
7/26/19,3:15:00 AM,07/26/19 03:15:00,64.7964,5.568
7/26/19,3:30:00 AM,07/26/19 03:30:00,64.7862,5.516
7/26/19,3:45:00 AM,07/26/19 03:45:00,64.7786,5.466
7/26/19,4:00:00 AM,07/26/19 04:00:00,64.7528,5.419
7/26/19,4:15:00 AM,07/26/19 04:15:00,64.7734,5.36
7/26/19,4:30:00 AM,07/26/19 04:30:00,64.7527,5.298
7/26/19,4:45:00 AM,07/26/19 04:45:00,64.777,5.227
7/26/19,5:00:00 AM,07/26/19 05:00:00,64.783,5.118
7/26/19,5:15:00 AM,07/26/19 05:15:00,64.7814,5.052
7/26/19,5:30:00 AM,07/26/19 05:30:00,64.7996,4.998
7/26/19,5:45:00 AM,07/26/19 05:45:00,64.8291,4.959
7/26/19,6:00:00 AM,07/26/19 06:00:00,64.8241,4.917
7/26/19,6:15:00 AM,07/26/19 06:15:00,64.8235,4.88
7/26/19,6:30:00 AM,07/26/19 06:30:00,64.8234,4.855
7/26/19,6:45:00 AM,07/26/19 06:45:00,64.8451,4.836
7/26/19,7:00:00 AM,07/26/19 07:00:00,64.8572,4.825
7/26/19,7:15:00 AM,07/26/19 07:15:00,64.8745,4.837
7/26/19,7:30:00 AM,07/26/19 07:30:00,64.8742,4.838
7/26/19,7:45:00 AM,07/26/19 07:45:00,64.8896,4.832
7/26/19,8:00:00 AM,07/26/19 08:00:00,64.8904,4.853
7/26/19,8:15:00 AM,07/26/19 08:15:00,64.9263,4.933
7/26/19,8:30:00 AM,07/26/19 08:30:00,64.9215,4.993
7/26/19,8:45:00 AM,07/26/19 08:45:00,64.9357,5.038
7/26/19,9:00:00 AM,07/26/19 09:00:00,64.9426,5.084
7/26/19,9:15:00 AM,07/26/19 09:15:00,64.9473,5.201
7/26/19,9:30:00 AM,07/26/19 09:30:00,64.9535,5.352
7/26/19,9:45:00 AM,07/26/19 09:45:00,64.9771,5.742
7/26/19,10:00:00 AM,07/26/19 10:00:00,64.9936,6.023
7/26/19,10:15:00 AM,07/26/19 10:15:00,64.9945,6.298
7/26/19,10:30:00 AM,07/26/19 10:30:00,64.9983,6.551
7/26/19,10:45:00 AM,07/26/19 10:45:00,64.9977,6.827
7/26/19,11:00:00 AM,07/26/19 11:00:00,64.9926,7.052
7/26/19,11:15:00 AM,07/26/19 11:15:00,64.9959,7.238
7/26/19,11:30:00 AM,07/26/19 11:30:00,64.9894,7.382
7/26/19,11:45:00 AM,07/26/19 11:45:00,64.9619,7.468
7/26/19,12:00:00 PM,07/26/19 12:00:00,64.9769,7.704
7/26/19,12:15:00 PM,07/26/19 12:15:00,64.978,7.998
7/26/19,12:30:00 PM,07/26/19 12:30:00,64.9736,8.258
7/26/19,12:45:00 PM,07/26/19 12:45:00,64.9699,8.395
7/26/19,1:00:00 PM,07/26/19 13:00:00,64.9326,8.521
7/26/19,1:15:00 PM,07/26/19 13:15:00,64.9313,8.822
7/26/19,1:30:00 PM,07/26/19 13:30:00,64.9443,9.166
7/26/19,1:45:00 PM,07/26/19 13:45:00,64.9242,9.298
7/26/19,2:00:00 PM,07/26/19 14:00:00,64.9135,9.586
7/26/19,2:15:00 PM,07/26/19 14:15:00,64.8846,9.67
7/26/19,2:30:00 PM,07/26/19 14:30:00,64.8732,9.593
7/26/19,2:45:00 PM,07/26/19 14:45:00,64.8298,9.54
7/26/19,3:00:00 PM,07/26/19 15:00:00,64.7949,9.57
7/26/19,3:15:00 PM,07/26/19 15:15:00,64.8317,9.66
7/26/19,3:30:00 PM,07/26/19 15:30:00,64.8071,9.688
7/26/19,3:45:00 PM,07/26/19 15:45:00,64.7881,9.633
7/26/19,4:00:00 PM,07/26/19 16:00:00,64.768,9.438
7/26/19,4:15:00 PM,07/26/19 16:15:00,64.7977,9.392
7/26/19,4:30:00 PM,07/26/19 16:30:00,64.7714,9.245
7/26/19,4:45:00 PM,07/26/19 16:45:00,64.7882,9.115
7/26/19,5:00:00 PM,07/26/19 17:00:00,64.7763,8.955
7/26/19,5:15:00 PM,07/26/19 17:15:00,64.8209,8.815
7/26/19,5:30:00 PM,07/26/19 17:30:00,64.7836,8.683
7/26/19,5:45:00 PM,07/26/19 17:45:00,64.7977,8.536
7/26/19,6:00:00 PM,07/26/19 18:00:00,64.7982,8.371
7/26/19,6:15:00 PM,07/26/19 18:15:00,64.7972,8.221
7/26/19,6:30:00 PM,07/26/19 18:30:00,64.8024,8.082
7/26/19,6:45:00 PM,07/26/19 18:45:00,64.7915,7.944
7/26/19,7:00:00 PM,07/26/19 19:00:00,64.7991,7.818
7/26/19,7:15:00 PM,07/26/19 19:15:00,64.7719,7.711
7/26/19,7:30:00 PM,07/26/19 19:30:00,64.7718,7.602
7/26/19,7:45:00 PM,07/26/19 19:45:00,64.7672,7.475
7/26/19,8:00:00 PM,07/26/19 20:00:00,64.7813,7.351
7/26/19,8:15:00 PM,07/26/19 20:15:00,64.7768,7.233
7/26/19,8:30:00 PM,07/26/19 20:30:00,64.783,7.107
7/26/19,8:45:00 PM,07/26/19 20:45:00,64.777,6.999
7/26/19,9:00:00 PM,07/26/19 21:00:00,64.763,6.881
7/26/19,9:15:00 PM,07/26/19 21:15:00,64.8044,6.786
7/26/19,9:30:00 PM,07/26/19 21:30:00,64.8008,6.688
7/26/19,9:45:00 PM,07/26/19 21:45:00,64.8057,6.614
7/26/19,10:00:00 PM,07/26/19 22:00:00,64.7839,6.539
7/26/19,10:15:00 PM,07/26/19 22:15:00,64.7919,6.451
7/26/19,10:30:00 PM,07/26/19 22:30:00,64.7702,6.36
7/26/19,10:45:00 PM,07/26/19 22:45:00,64.748,6.281
7/26/19,11:00:00 PM,07/26/19 23:00:00,64.7383,6.204
7/26/19,11:15:00 PM,07/26/19 23:15:00,64.7155,6.128
7/26/19,11:30:00 PM,07/26/19 23:30:00,64.7304,6.069
7/26/19,11:45:00 PM,07/26/19 23:45:00,64.7111,6.019
7/27/19,12:00:00 AM,07/27/19 00:00:00,64.6924,5.948
7/27/19,12:15:00 AM,07/27/19 00:15:00,64.7174,5.871
7/27/19,12:30:00 AM,07/27/19 00:30:00,64.6812,5.809
7/27/19,12:45:00 AM,07/27/19 00:45:00,64.6707,5.752
7/27/19,1:00:00 AM,07/27/19 01:00:00,64.655,5.694
7/27/19,1:15:00 AM,07/27/19 01:15:00,64.6331,5.638
7/27/19,1:30:00 AM,07/27/19 01:30:00,64.6342,5.586
7/27/19,1:45:00 AM,07/27/19 01:45:00,64.6234,5.532
7/27/19,2:00:00 AM,07/27/19 02:00:00,64.6048,5.493
7/27/19,2:15:00 AM,07/27/19 02:15:00,64.6069,5.456
7/27/19,2:30:00 AM,07/27/19 02:30:00,64.5959,5.42
7/27/19,2:45:00 AM,07/27/19 02:45:00,64.5601,5.389
7/27/19,3:00:00 AM,07/27/19 03:00:00,64.5739,5.345
7/27/19,3:15:00 AM,07/27/19 03:15:00,64.5744,5.308
7/27/19,3:30:00 AM,07/27/19 03:30:00,64.5708,5.258
7/27/19,3:45:00 AM,07/27/19 03:45:00,64.5475,5.22
7/27/19,4:00:00 AM,07/27/19 04:00:00,64.5602,5.176
7/27/19,4:15:00 AM,07/27/19 04:15:00,64.5534,5.141
7/27/19,4:30:00 AM,07/27/19 04:30:00,64.5368,5.114
7/27/19,4:45:00 AM,07/27/19 04:45:00,64.5263,5.083
7/27/19,5:00:00 AM,07/27/19 05:00:00,64.523,5.053
7/27/19,5:15:00 AM,07/27/19 05:15:00,64.5141,5.015
7/27/19,5:30:00 AM,07/27/19 05:30:00,64.5346,4.984
7/27/19,5:45:00 AM,07/27/19 05:45:00,64.5162,4.949
7/27/19,6:00:00 AM,07/27/19 06:00:00,64.5295,4.918
7/27/19,6:15:00 AM,07/27/19 06:15:00,64.5317,4.888
7/27/19,6:30:00 AM,07/27/19 06:30:00,64.5482,4.862
7/27/19,6:45:00 AM,07/27/19 06:45:00,64.5374,4.831
7/27/19,7:00:00 AM,07/27/19 07:00:00,64.5557,4.806
7/27/19,7:15:00 AM,07/27/19 07:15:00,64.5589,4.786
7/27/19,7:30:00 AM,07/27/19 07:30:00,64.5825,4.786
7/27/19,7:45:00 AM,07/27/19 07:45:00,64.5931,4.798
7/27/19,8:00:00 AM,07/27/19 08:00:00,64.5898,4.821
7/27/19,8:15:00 AM,07/27/19 08:15:00,64.5869,4.846
7/27/19,8:30:00 AM,07/27/19 08:30:00,64.6189,4.881
7/27/19,8:45:00 AM,07/27/19 08:45:00,64.6385,4.959
7/27/19,9:00:00 AM,07/27/19 09:00:00,64.647,5.019
7/27/19,9:15:00 AM,07/27/19 09:15:00,64.6757,5.128
7/27/19,9:30:00 AM,07/27/19 09:30:00,64.6843,5.239
7/27/19,9:45:00 AM,07/27/19 09:45:00,64.6952,5.38
7/27/19,10:00:00 AM,07/27/19 10:00:00,64.7079,5.462
7/27/19,10:15:00 AM,07/27/19 10:15:00,64.725,5.593
7/27/19,10:30:00 AM,07/27/19 10:30:00,64.7245,5.65
7/27/19,10:45:00 AM,07/27/19 10:45:00,64.7397,5.803
7/27/19,11:00:00 AM,07/27/19 11:00:00,64.7809,6.095
7/27/19,11:15:00 AM,07/27/19 11:15:00,64.8224,6.459
7/27/19,11:30:00 AM,07/27/19 11:30:00,64.8336,6.678
7/27/19,11:45:00 AM,07/27/19 11:45:00,64.8334,6.806
7/27/19,12:00:00 PM,07/27/19 12:00:00,64.8295,6.951
7/27/19,12:15:00 PM,07/27/19 12:15:00,64.8235,7.102
7/27/19,12:30:00 PM,07/27/19 12:30:00,64.819,7.12
7/27/19,12:45:00 PM,07/27/19 12:45:00,64.8092,7.191
7/27/19,1:00:00 PM,07/27/19 13:00:00,64.8064,7.397
7/27/19,1:15:00 PM,07/27/19 13:15:00,64.7862,7.358
7/27/19,1:30:00 PM,07/27/19 13:30:00,64.7494,7.336
7/27/19,1:45:00 PM,07/27/19 13:45:00,64.7584,7.555
7/27/19,2:00:00 PM,07/27/19 14:00:00,64.742,7.827
7/27/19,2:15:00 PM,07/27/19 14:15:00,64.7316,8.035
7/27/19,2:30:00 PM,07/27/19 14:30:00,64.7315,8.378
7/27/19,2:45:00 PM,07/27/19 14:45:00,64.7466,8.759
7/27/19,3:00:00 PM,07/27/19 15:00:00,64.7338,8.908
7/27/19,3:15:00 PM,07/27/19 15:15:00,64.7135,8.882
7/27/19,3:30:00 PM,07/27/19 15:30:00,64.6976,8.848
7/27/19,3:45:00 PM,07/27/19 15:45:00,64.6777,8.783
7/27/19,4:00:00 PM,07/27/19 16:00:00,64.6594,8.811
7/27/19,4:15:00 PM,07/27/19 16:15:00,64.6628,8.779
7/27/19,4:30:00 PM,07/27/19 16:30:00,64.6607,8.788
7/27/19,4:45:00 PM,07/27/19 16:45:00,64.6657,8.767
7/27/19,5:00:00 PM,07/27/19 17:00:00,64.6463,8.769
7/27/19,5:15:00 PM,07/27/19 17:15:00,64.6434,8.801
7/27/19,5:30:00 PM,07/27/19 17:30:00,64.6459,8.739
7/27/19,5:45:00 PM,07/27/19 17:45:00,64.6436,8.642
7/27/19,6:00:00 PM,07/27/19 18:00:00,64.6296,8.495
7/27/19,6:15:00 PM,07/27/19 18:15:00,64.6045,8.33
7/27/19,6:30:00 PM,07/27/19 18:30:00,64.5975,8.177
7/27/19,6:45:00 PM,07/27/19 18:45:00,64.5896,8.007
7/27/19,7:00:00 PM,07/27/19 19:00:00,64.5988,7.854
7/27/19,7:15:00 PM,07/27/19 19:15:00,64.559,7.726
7/27/19,7:30:00 PM,07/27/19 19:30:00,64.5536,7.607
7/27/19,7:45:00 PM,07/27/19 19:45:00,64.5783,7.48
7/27/19,8:00:00 PM,07/27/19 20:00:00,64.5832,7.337
7/27/19,8:15:00 PM,07/27/19 20:15:00,64.59,7.225
7/27/19,8:30:00 PM,07/27/19 20:30:00,64.5905,7.128
7/27/19,8:45:00 PM,07/27/19 20:45:00,64.5955,7.032
7/27/19,9:00:00 PM,07/27/19 21:00:00,64.597,6.936
7/27/19,9:15:00 PM,07/27/19 21:15:00,64.622,6.841
7/27/19,9:30:00 PM,07/27/19 21:30:00,64.6427,6.743
7/27/19,9:45:00 PM,07/27/19 21:45:00,64.6286,6.638
7/27/19,10:00:00 PM,07/27/19 22:00:00,64.6399,6.549
7/27/19,10:15:00 PM,07/27/19 22:15:00,64.6296,6.453
7/27/19,10:30:00 PM,07/27/19 22:30:00,64.6347,6.363
7/27/19,10:45:00 PM,07/27/19 22:45:00,64.6244,6.282
7/27/19,11:00:00 PM,07/27/19 23:00:00,64.654,6.216
7/27/19,11:15:00 PM,07/27/19 23:15:00,64.6346,6.149
7/27/19,11:30:00 PM,07/27/19 23:30:00,64.6366,6.072
7/27/19,11:45:00 PM,07/27/19 23:45:00,64.5972,6.017
7/28/19,12:00:00 AM,07/28/19 00:00:00,64.5988,5.966
7/28/19,12:15:00 AM,07/28/19 00:15:00,64.6069,5.925
7/28/19,12:30:00 AM,07/28/19 00:30:00,64.5905,5.879
7/28/19,12:45:00 AM,07/28/19 00:45:00,64.5541,5.832
7/28/19,1:00:00 AM,07/28/19 01:00:00,64.5434,5.781
7/28/19,1:15:00 AM,07/28/19 01:15:00,64.5156,5.734
7/28/19,1:30:00 AM,07/28/19 01:30:00,64.5368,5.694
7/28/19,1:45:00 AM,07/28/19 01:45:00,64.4994,5.64
7/28/19,2:00:00 AM,07/28/19 02:00:00,64.5072,5.594
7/28/19,2:15:00 AM,07/28/19 02:15:00,64.4789,5.546
7/28/19,2:30:00 AM,07/28/19 02:30:00,64.475,5.483
7/28/19,2:45:00 AM,07/28/19 02:45:00,64.4993,5.431
7/28/19,3:00:00 AM,07/28/19 03:00:00,64.4699,5.36
7/28/19,3:15:00 AM,07/28/19 03:15:00,64.4674,5.302
7/28/19,3:30:00 AM,07/28/19 03:30:00,64.4466,5.242
7/28/19,3:45:00 AM,07/28/19 03:45:00,64.4205,5.187
7/28/19,4:00:00 AM,07/28/19 04:00:00,64.4214,5.139
7/28/19,4:15:00 AM,07/28/19 04:15:00,64.4218,5.111
7/28/19,4:30:00 AM,07/28/19 04:30:00,64.4292,5.081
7/28/19,4:45:00 AM,07/28/19 04:45:00,64.4349,5.048
7/28/19,5:00:00 AM,07/28/19 05:00:00,64.4353,5.018
7/28/19,5:15:00 AM,07/28/19 05:15:00,64.4315,4.984
7/28/19,5:30:00 AM,07/28/19 05:30:00,64.4275,4.947
7/28/19,5:45:00 AM,07/28/19 05:45:00,64.4647,4.915
7/28/19,6:00:00 AM,07/28/19 06:00:00,64.4456,4.886
7/28/19,6:15:00 AM,07/28/19 06:15:00,64.4445,4.855
7/28/19,6:30:00 AM,07/28/19 06:30:00,64.457,4.818
7/28/19,6:45:00 AM,07/28/19 06:45:00,64.4969,4.789
7/28/19,7:00:00 AM,07/28/19 07:00:00,64.5115,4.78
7/28/19,7:15:00 AM,07/28/19 07:15:00,64.508,4.77
7/28/19,7:30:00 AM,07/28/19 07:30:00,64.5017,4.776
7/28/19,7:45:00 AM,07/28/19 07:45:00,64.519,4.793
7/28/19,8:00:00 AM,07/28/19 08:00:00,64.54,4.825
7/28/19,8:15:00 AM,07/28/19 08:15:00,64.5424,4.865
7/28/19,8:30:00 AM,07/28/19 08:30:00,64.5533,4.909
7/28/19,8:45:00 AM,07/28/19 08:45:00,64.5702,4.993
7/28/19,9:00:00 AM,07/28/19 09:00:00,64.5632,5.104
7/28/19,9:15:00 AM,07/28/19 09:15:00,64.5853,5.216
7/28/19,9:30:00 AM,07/28/19 09:30:00,64.5646,5.287
7/28/19,9:45:00 AM,07/28/19 09:45:00,64.5654,5.431
7/28/19,10:00:00 AM,07/28/19 10:00:00,64.5965,5.61
7/28/19,10:15:00 AM,07/28/19 10:15:00,64.6278,5.799
7/28/19,10:30:00 AM,07/28/19 10:30:00,64.6427,5.907
7/28/19,10:45:00 AM,07/28/19 10:45:00,64.6527,6.047
7/28/19,11:00:00 AM,07/28/19 11:00:00,64.7031,6.312
7/28/19,11:15:00 AM,07/28/19 11:15:00,64.7228,6.729
7/28/19,11:30:00 AM,07/28/19 11:30:00,64.7548,7.104
7/28/19,11:45:00 AM,07/28/19 11:45:00,64.768,7.514
7/28/19,12:00:00 PM,07/28/19 12:00:00,64.7896,8.068
7/28/19,12:15:00 PM,07/28/19 12:15:00,64.7852,8.46
7/28/19,12:30:00 PM,07/28/19 12:30:00,64.771,8.66
7/28/19,12:45:00 PM,07/28/19 12:45:00,64.7607,8.947
7/28/19,1:00:00 PM,07/28/19 13:00:00,64.7408,9.312
7/28/19,1:15:00 PM,07/28/19 13:15:00,64.659,9.57
7/28/19,1:30:00 PM,07/28/19 13:30:00,64.6947,9.845
7/28/19,1:45:00 PM,07/28/19 13:45:00,64.6835,10.095
7/28/19,2:00:00 PM,07/28/19 14:00:00,64.6696,10.254
7/28/19,2:15:00 PM,07/28/19 14:15:00,64.6474,10.429
7/28/19,2:30:00 PM,07/28/19 14:30:00,64.6628,10.544
7/28/19,2:45:00 PM,07/28/19 14:45:00,64.602,10.772
7/28/19,3:00:00 PM,07/28/19 15:00:00,64.6287,11.055
7/28/19,3:15:00 PM,07/28/19 15:15:00,64.5825,11.368
7/28/19,3:30:00 PM,07/28/19 15:30:00,64.5587,11.408
7/28/19,3:45:00 PM,07/28/19 15:45:00,64.576,11.364
7/28/19,4:00:00 PM,07/28/19 16:00:00,64.5407,11.189
7/28/19,4:15:00 PM,07/28/19 16:15:00,64.5282,11.027
